"	Warning... ",,,,,,
"	   Date Selected:                 20180101:0100",,,,,,
"	   First Entry In Datebase:       20180215:0100",,,,,,
"	   ...Resetting Date Selected To: 20180215:0100",,,,,,
hancock,,,,,,
hourly summary,,,,,,
,,,,,,
date,time,atmp,pcpn,relh,srad,wspd
2/27/2019,14:00,-10.2,0,68.8,613.8,0.2
2/27/2019,15:00,-9.8,0,66,1086.1,0.2
2/27/2019,16:00,-9.8,0,64.3,941.9,0.2
2/27/2019,17:00,-10.5,0,63.3,496.7,0.2
2/27/2019,18:00,-12.3,0,67.4,101.6,0.2
2/27/2019,19:00,-15.8,0,83.1,0,0.2
2/27/2019,20:00,-14.9,0,82.7,0,0.2
2/27/2019,21:00,-15.9,0,81.6,0,0.2
2/27/2019,22:00,-19,0,88.1,0,0.2
2/27/2019,23:00,-21.4,0,87.7,0,0.2
2/27/2019,24:00:00,-19.9,0,88.6,0,0.2
2/28/2019,1:00,-19.5,0,86.9,0,0.2
2/28/2019,2:00,-20.5,0,86,0,0.2
2/28/2019,3:00,-21.1,0,85.7,0,0.2
2/28/2019,4:00,-23,0,82.8,0,0.2
2/28/2019,5:00,-22.6,0,84.7,0,0.2
2/28/2019,6:00,-21.8,0,84.4,0,0.2
2/28/2019,7:00,-21.5,0,84.1,16.9,0.2
2/28/2019,8:00,-20.9,0,83.5,201.5,0.2
2/28/2019,9:00,-19.1,0,83.7,494,0.2
2/28/2019,10:00,-17.1,0,82.6,918,0.2
2/28/2019,11:00,-14.7,0,73.5,1331.9,0.2
2/28/2019,12:00,-12.9,0,68.5,1655.2,0.2
2/28/2019,13:00,-11.1,0,66.8,1753.3,0.2
2/28/2019,14:00,-9.8,0,66,1424.6,0.2
2/28/2019,15:00,-8.3,0,54.7,1161.7,0.2
2/28/2019,16:00,-7.4,0,50.9,1114.6,0.2
2/28/2019,17:00,-8.6,0,54.9,634.2,0.2
2/28/2019,18:00,-10.9,0,61.5,57.6,0.2
2/28/2019,19:00,-10.2,0,62,0,0.2
2/28/2019,20:00,-10.3,0,59.2,0,0.2
2/28/2019,21:00,-12.6,0,72.4,0,0.2
2/28/2019,22:00,-11.2,0,71.3,0,0.2
2/28/2019,23:00,-9.9,0,67.4,0,0.2
2/28/2019,24:00:00,-9.2,0,64.5,0,0.2
3/1/2019,1:00,-9.2,0,68.2,0,0.2
3/1/2019,2:00,-9.8,0,67.8,0,0.2
3/1/2019,3:00,-12.8,0,78,0,0.2
3/1/2019,4:00,-15.9,0,88.9,0,0.2
3/1/2019,5:00,-16.8,0,89,0,0.2
3/1/2019,6:00,-17.4,0,88.7,0,0.2
3/1/2019,7:00,-15.7,0,90.4,15.4,0.2
3/1/2019,8:00,-12,0,84,174.1,0.2
3/1/2019,9:00,-10.2,0,74.6,547.3,0.2
3/1/2019,10:00,-9.1,0,76.5,816.1,0.2
3/1/2019,11:00,-6.8,0,69.5,1066.6,0.3
3/1/2019,12:00,-5,0.25,64.5,1270.6,0.5
3/1/2019,13:00,-4.5,0,63.8,992.3,0.8
3/1/2019,14:00,-4.3,0,64.1,1095.2,1.2
3/1/2019,15:00,-3.7,0,61.9,803.8,0.7
3/1/2019,16:00,-4.3,0,67.2,317.7,1
3/1/2019,17:00,-5.1,0,79.8,153.7,1.5
3/1/2019,18:00,-5.8,0,97.5,48.8,0.7
3/1/2019,19:00,-6,0,99.8,0,0.3
3/1/2019,20:00,-6.4,0,99.9,0,0.7
3/1/2019,21:00,-6.8,0,99.9,0,0.6
3/1/2019,22:00,-7.2,0,99.9,0,0.4
3/1/2019,23:00,-7.4,0,99.9,0,0.2
3/1/2019,24:00:00,-7.4,0,99.9,0,0.2
3/2/2019,1:00,-7.5,0,99.9,0,0.2
3/2/2019,2:00,-7.7,0,99.9,0,0.2
3/2/2019,3:00,-8.1,0,99.9,0,0.4
3/2/2019,4:00,-11,0,98.4,0,0.2
3/2/2019,5:00,-16.5,0,89.9,0,0.2
3/2/2019,6:00,-14.5,0,95.7,0,0.2
3/2/2019,7:00,-11.9,0,98.1,4.1,0.4
3/2/2019,8:00,-11.5,0,96,41.3,0.4
3/2/2019,9:00,-11.3,0,94.6,136.6,0.8
3/2/2019,10:00,-10,0,94.9,200.2,0.9
3/2/2019,11:00,-7.9,0,91,259.3,0.9
3/2/2019,12:00,-5.9,0,83,414.2,1.3
3/2/2019,13:00,-5.6,0,76.6,407.4,2
3/2/2019,14:00,-5.3,0,75.5,424.2,2.2
3/2/2019,15:00,-4.8,0,73,480.7,1.7
3/2/2019,16:00,-4.6,0,68.8,253.4,2.3
3/2/2019,17:00,-5.8,0,63.5,230.4,1.5
3/2/2019,18:00,-8.6,0,67,37.9,0.8
3/2/2019,19:00,-10.1,0,77.6,0,0.2
3/2/2019,20:00,-10.3,0,81.6,0,0.3
3/2/2019,21:00,-9.1,0,73,0,1.1
3/2/2019,22:00,-9.9,0,66.8,0,1.4
3/2/2019,23:00,-13,0,74,0,0.5
3/2/2019,24:00:00,-15.1,0,84.7,0,0.4
3/3/2019,1:00,-15.6,0,88.3,0,0.5
3/3/2019,2:00,-16.6,0,89.6,0,0.3
3/3/2019,3:00,-18.3,0,87.4,0,0.8
3/3/2019,4:00,-21.1,0,86.3,0,0.2
3/3/2019,5:00,-23,0,85.5,0,0.2
3/3/2019,6:00,-24.4,0,84.8,0,0.2
3/3/2019,7:00,-23.7,0,84.3,9.1,0.3
3/3/2019,8:00,-21.8,0,82.9,198.9,0.5
3/3/2019,9:00,-19.2,0,70.2,463,2.7
3/3/2019,10:00,-18.2,0,66.9,673.9,2.5
3/3/2019,11:00,-16.9,0,60.5,847.8,2.7
3/3/2019,12:00,-15.8,0,54.7,887.1,2.8
3/3/2019,13:00,-15.3,0,53.6,1514.2,3
3/3/2019,14:00,-15,0,52,2025.9,3.2
3/3/2019,15:00,-14.6,0,48.7,1576,3.3
3/3/2019,16:00,-14.6,0,48.9,1214.9,3.1
3/3/2019,17:00,-15.1,0,51.5,805,2.5
3/3/2019,18:00,-16.6,0,56.2,187.7,2.1
3/3/2019,19:00,-18,0,60.6,0.5,1.9
3/3/2019,20:00,-19.6,0,66.6,0,1.5
3/3/2019,21:00,-20.7,0,68.4,0,2.3
3/3/2019,22:00,-21.8,0,71,0,1.5
3/3/2019,23:00,-23.1,0,75.6,0,1.1
3/3/2019,24:00:00,-23.2,0,75.1,0,2.5
3/4/2019,1:00,-23.6,0,74.9,0,2.6
3/4/2019,2:00,-24.8,0,77.4,0,1
3/4/2019,3:00,-25.8,0,80.4,0,0.6
3/4/2019,4:00,-25.9,0,80.5,0,1.2
3/4/2019,5:00,-26.4,0,80.9,0,0.8
3/4/2019,6:00,-26.8,0,81.8,0,0.5
3/4/2019,7:00,-26.9,0,81.8,28,1
3/4/2019,8:00,-25.7,0,80.2,434.6,1.9
3/4/2019,9:00,-23.6,0,76.3,1124,1.8
3/4/2019,10:00,-21.5,0,72,1521.5,2.2
3/4/2019,11:00,-19.7,0,68.1,1821.5,2.8
3/4/2019,12:00,-17.9,0,63.3,2039.3,3.1
3/4/2019,13:00,-16.8,0,63,1894.3,3.1
3/4/2019,14:00,-15.8,0,59.7,1702.3,3.1
3/4/2019,15:00,-15,0,56.8,1624.5,3.2
3/4/2019,16:00,-14.6,0,56.3,1241.1,3.2
3/4/2019,17:00,-14.4,0,56.3,770.4,3.4
3/4/2019,18:00,-15.2,0,62.8,129.9,3.3
3/4/2019,19:00,-16.2,0,66,0.4,3.4
3/4/2019,20:00,-17.1,0,68.5,0,3.3
3/4/2019,21:00,-17.3,0,71.2,0,3.1
3/4/2019,22:00,-17.2,0,75.2,0,3.2
3/4/2019,23:00,-17.3,0,77.2,0,2.4
3/4/2019,24:00:00,-17.4,0,79.9,0,2.6
3/5/2019,1:00,-17.6,0,81.3,0,2.5
3/5/2019,2:00,-18.1,0,82.6,0,1.5
3/5/2019,3:00,-19,0,84.3,0,0.7
3/5/2019,4:00,-19.4,0,85.1,0,0.6
3/5/2019,5:00,-19.6,0,85.8,0,0.7
3/5/2019,6:00,-20.1,0,86.6,0,0.5
3/5/2019,7:00,-20.2,0,86.2,25.7,0.6
3/5/2019,8:00,-19.5,0,85.4,257.1,1.5
3/5/2019,9:00,-17.6,0,84.5,618.2,2.5
3/5/2019,10:00,-15.4,0,78.4,1299.4,3
3/5/2019,11:00,-13.4,0,67.9,1941.9,4.2
3/5/2019,12:00,-11.9,0,60.6,2173.1,4.2
3/5/2019,13:00,-11.2,0,58,1664.4,4.7
3/5/2019,14:00,-11.2,0,56.7,2000.3,4.4
3/5/2019,15:00,-11.3,0,58.9,1317.9,3.7
3/5/2019,16:00,-11.3,0,57.4,715.5,4
3/5/2019,17:00,-11.7,0,59.4,292.9,3.7
3/5/2019,18:00,-12,0,58.3,74,3.2
3/5/2019,19:00,-12.8,0,58.9,0.5,2.9
3/5/2019,20:00,-13.3,0,62.3,0,2
3/5/2019,21:00,-15.6,0,68.2,0,0.5
3/5/2019,22:00,-17.9,0,75.7,0,0.2
3/5/2019,23:00,-21.1,0,84.5,0,0.2
3/5/2019,24:00:00,-20.9,0,83.8,0,0.3
3/6/2019,1:00,-23.4,0,85.5,0,0.2
3/6/2019,2:00,-23.4,0,86.5,0,0.2
3/6/2019,3:00,-23.3,0,86.7,0,0.2
3/6/2019,4:00,-23.5,0,84.7,0,0.3
3/6/2019,5:00,-22,0,86,0,0.5
3/6/2019,6:00,-21.2,0,85.2,0,0.4
3/6/2019,7:00,-20.6,0,86,22,1
3/6/2019,8:00,-19.6,0,85.3,442.4,1.5
3/6/2019,9:00,-17.1,0,84.2,1075.1,1.5
3/6/2019,10:00,-14.7,0,82,1504.9,2.2
3/6/2019,11:00,-11.8,0,71.4,1945.4,2.4
3/6/2019,12:00,-8.4,0,61.7,2058.2,2.2
3/6/2019,13:00,-6.8,0,57.5,2467.7,2.3
3/6/2019,14:00,-5.8,0,55.2,2168.3,2.6
3/6/2019,15:00,-5.6,0,57,1113.2,2.7
3/6/2019,16:00,-5,0,58.4,1216.5,2.4
3/6/2019,17:00,-5.7,0,58.7,570,2.3
3/6/2019,18:00,-6.9,0,61,91.6,2
3/6/2019,19:00,-7.5,0,64.2,0.2,2.4
3/6/2019,20:00,-10.1,0,71.8,0,1.5
3/6/2019,21:00,-12.8,0,80.4,0,0.3
3/6/2019,22:00,-13.6,0,86.2,0,0.7
3/6/2019,23:00,-14.4,0,88.2,0,0.6
3/6/2019,24:00:00,-16.4,0,84.9,0,0.3
3/7/2019,1:00,-19.4,0,86.4,0,0.2
3/7/2019,2:00,-20.8,0,85.8,0,0.2
3/7/2019,3:00,-21.5,0,86.8,0,0.2
3/7/2019,4:00,-21,0,85.9,0,0.2
3/7/2019,5:00,-21.5,0,85.5,0,0.2
3/7/2019,6:00,-22,0,84.5,0,0.3
3/7/2019,7:00,-22.4,0,83.3,47.3,0.2
3/7/2019,8:00,-20.4,0,84,425.5,0.2
3/7/2019,9:00,-15.9,0,83.6,871.5,0.2
3/7/2019,10:00,-12.3,0,68.5,1247.8,0.9
3/7/2019,11:00,-11.3,0,66.3,1418.5,1.6
3/7/2019,12:00,-9.6,0,57.9,1558.1,1.3
3/7/2019,13:00,-7.8,0,51.8,1688.3,1.1
3/7/2019,14:00,-7.2,0,49.3,1767.5,1.6
3/7/2019,15:00,-6.9,0,50.3,1502.7,1.5
3/7/2019,16:00,-6.7,0,47.5,982.9,0.8
3/7/2019,17:00,-6.8,0,48.5,666.2,0.8
3/7/2019,18:00,-8.1,0,53.3,208.7,0.3
3/7/2019,19:00,-11.6,0,68.3,0.5,0.2
3/7/2019,20:00,-13.1,0,72.7,0,0.4
3/7/2019,21:00,-12.9,0,72.3,0,0.5
3/7/2019,22:00,-12.2,0,72.1,0,0.4
3/7/2019,23:00,-13.7,0,76.1,0,0.3
3/7/2019,24:00:00,-16.8,0,84.6,0,0.2
3/8/2019,1:00,-17.3,0,86.2,0,0.2
3/8/2019,2:00,-15,0,80.5,0,0.5
3/8/2019,3:00,-13.2,0,77.3,0,0.2
3/8/2019,4:00,-14,0,82.1,0,0.2
3/8/2019,5:00,-13.7,0,82.1,0,0.3
3/8/2019,6:00,-11.2,0,75.4,0,0.9
3/8/2019,7:00,-10.2,0,77.9,19.1,1.5
3/8/2019,8:00,-9.3,0,77.8,208.6,1.2
3/8/2019,9:00,-7.7,0,75.5,517.1,1.6
3/8/2019,10:00,-5.3,0,69.4,968.5,0.6
3/8/2019,11:00,-3,0,64.7,2006.6,0.9
3/8/2019,12:00,-1.2,0,63.1,2272.1,1.2
3/8/2019,13:00,0.1,3.56,63.6,1893.7,1.3
3/8/2019,14:00,0.9,2.29,65.3,2109.7,1.9
3/8/2019,15:00,1.1,0,66,1173.8,1.7
3/8/2019,16:00,2.2,0,59.8,1371.9,1.3
3/8/2019,17:00,2.1,0,59.3,705,0.5
3/8/2019,18:00,1.1,0,65.4,137.4,0.7
3/8/2019,19:00,-1.4,0,77.3,1.1,0.2
3/8/2019,20:00,-3,0,84,0,0.2
3/8/2019,21:00,-4.5,0,91.3,0,0.2
3/8/2019,22:00,-3.4,0,88.4,0,0.3
3/8/2019,23:00,-3.6,0,90,0,0.5
3/8/2019,24:00:00,-4,0,92.6,0,0.7
3/9/2019,1:00,-4.5,0,96.5,0,0.4
3/9/2019,2:00,-4.5,0,99.9,0,0.5
3/9/2019,3:00,-4.2,0,99.9,0,0.9
3/9/2019,4:00,-4.6,0,99.9,0,0.8
3/9/2019,5:00,-4.3,0,97.9,0,0.9
3/9/2019,6:00,-4.3,0,94.2,0,1
3/9/2019,7:00,-4.3,0,90.8,36.8,1.7
3/9/2019,8:00,-3.4,0,85.5,368.3,2
3/9/2019,9:00,-2,0,81,772.7,2
3/9/2019,10:00,-0.8,0,76.8,834.6,2
3/9/2019,11:00,0.8,0,70.1,1446.7,2.2
3/9/2019,12:00,2.3,0,63.6,1281,2.4
3/9/2019,13:00,3,0,59.7,1041.9,2.5
3/9/2019,14:00,2.6,0,60.7,758.2,2.7
3/9/2019,15:00,1.7,0,63.5,615,3.2
3/9/2019,16:00,1,0,64.1,293.5,3.2
3/9/2019,17:00,0.6,0,64.5,149.5,3.4
3/9/2019,18:00,0,0,73.3,21.5,3.3
3/9/2019,19:00,-1.4,0,96.6,0,3.1
3/9/2019,20:00,-1.8,0,100,0,2.5
3/9/2019,21:00,-1.7,0,100,0,2.6
3/9/2019,22:00,-1.8,0,100,0,2.5
3/9/2019,23:00,-2.1,0,100,0,2.2
3/9/2019,24:00:00,-2.5,0,100,0,2.1
3/10/2019,1:00,-2.8,0,99.9,0,1.5
3/10/2019,2:00,,,,,
3/10/2019,3:00,-3,0,100,0,2
3/10/2019,4:00,-2.9,0,99.9,0,1.9
3/10/2019,5:00,-2.8,0,99.9,0,2.1
3/10/2019,6:00,-2.5,0,100,0,2.9
3/10/2019,7:00,-2.3,0,99.9,0,3.1
3/10/2019,8:00,-2.1,0,99.9,26,2.9
3/10/2019,9:00,-1.7,0,100,114.4,3.4
3/10/2019,10:00,-1,0,100,271.4,5.4
3/10/2019,11:00,-0.2,0,96.8,644.6,5.3
3/10/2019,12:00,1,1.78,84.4,1375.2,5.2
3/10/2019,13:00,1.4,0.51,81.1,829.6,4.6
3/10/2019,14:00,0.8,0.25,82.3,890.4,5.5
3/10/2019,15:00,0.9,1.78,77.8,871.6,5.1
3/10/2019,16:00,0.2,1.02,81.1,527.3,3.9
3/10/2019,17:00,-0.2,0.76,80,540,4.2
3/10/2019,18:00,0,0.51,75.1,583.7,3.3
3/10/2019,19:00,-0.3,0,68.9,186.1,3.1
3/10/2019,20:00,-1.7,0,66,1.8,3.1
3/10/2019,21:00,-2.8,0,65.6,0,3.6
3/10/2019,22:00,-3.9,0,68.2,0,3.2
3/10/2019,23:00,-4.7,0,69.7,0,3.6
3/10/2019,24:00:00,-5.3,0,70.5,0,3.7
3/11/2019,1:00,-5.9,0,72.6,0,3.6
3/11/2019,2:00,-6.5,0,74.1,0,3.6
3/11/2019,3:00,-7,0,75.4,0,3.1
3/11/2019,4:00,-8,0,78.2,0,2.3
3/11/2019,5:00,-9.1,0,82.5,0,1.7
3/11/2019,6:00,-9.6,0,83.6,0,1.8
3/11/2019,7:00,-10,0,84.2,0,1.9
3/11/2019,8:00,-11.2,0,88,38.5,0.6
3/11/2019,9:00,-10,0,80.8,606.6,2.1
3/11/2019,10:00,-8.1,0,72.3,1225.4,2.5
3/11/2019,11:00,-6.3,0,65.4,1782,3.1
3/11/2019,12:00,-4.8,0,59.9,2209.1,3.1
3/11/2019,13:00,-3.4,0,55.9,2416.5,2.9
3/11/2019,14:00,-2.2,1.02,52.8,2452.8,2.8
3/11/2019,15:00,-1.2,0.51,48.9,2276.6,2.7
3/11/2019,16:00,-0.4,0,46,1932.1,3
3/11/2019,17:00,-0.3,0,44.1,1422.1,2.9
3/11/2019,18:00,-0.4,0,43,821.9,2.8
3/11/2019,19:00,-1.2,0,44.4,204.6,1.8
3/11/2019,20:00,-3,0,48.4,2.1,0.4
3/11/2019,21:00,-5.1,0,55.6,0,0.2
3/11/2019,22:00,-7.8,0,67.4,0,0.2
3/11/2019,23:00,-7.9,0,71.3,0,0.3
3/11/2019,24:00:00,-10,0,79.8,0,0.3
3/12/2019,1:00,-11.5,0,85.1,0,0.4
3/12/2019,2:00,-12.2,0,86.8,0,0.4
3/12/2019,3:00,-11.1,0,84.7,0,0.8
3/12/2019,4:00,-12.4,0,90.5,0,0.2
3/12/2019,5:00,-12.4,0,92.1,0,0.3
3/12/2019,6:00,-12.5,0,92.4,0,0.3
3/12/2019,7:00,-12.2,0,93.1,0.1,0.4
3/12/2019,8:00,-10.9,0,89.4,39,0.7
3/12/2019,9:00,-6.4,0,80.3,665.8,1.2
3/12/2019,10:00,-3.2,0.25,69.1,1224.9,2
3/12/2019,11:00,0.4,0,66.7,1754.5,3.3
3/12/2019,12:00,2.5,0,62.5,2132.8,3.7
3/12/2019,13:00,4.2,0,57.8,2416.1,4.1
3/12/2019,14:00,4.6,0,57.3,1178.3,3.9
3/12/2019,15:00,5,0,55.7,1128.1,3.3
3/12/2019,16:00,5.6,0,52.5,867.5,4.2
3/12/2019,17:00,5.3,0,55.1,412.4,3.6
3/12/2019,18:00,4.3,0,63.8,122.9,3.2
3/12/2019,19:00,2.9,1.52,84.1,18.9,2.7
3/12/2019,20:00,2,3.56,98.8,0.1,2.4
3/12/2019,21:00,1.9,3.81,100,0,2.7
3/12/2019,22:00,1.9,5.84,100,0,0.8
3/12/2019,23:00,1.6,2.79,100,0,1.5
3/12/2019,24:00:00,1.6,1.52,100,0,2.2
3/13/2019,1:00,1.8,0.76,100,0,2.8
3/13/2019,2:00,2,0.25,100,0,3.4
3/13/2019,3:00,2.1,0,100,0,3.2
3/13/2019,4:00,2.3,0,100,0,2.8
3/13/2019,5:00,2.6,0,100,0,2.6
3/13/2019,6:00,2.7,0,100,0,2.2
3/13/2019,7:00,2.4,0,100,0,1.7
3/13/2019,8:00,2.5,0,100,16.5,0.9
3/13/2019,9:00,2.5,0,100,165.1,0.4
3/13/2019,10:00,2.8,0,100,270.3,1.9
3/13/2019,11:00,3.6,0,100,460.7,2.2
3/13/2019,12:00,4,0,100,589.4,1.9
3/13/2019,13:00,4.4,0,100,724.1,1.7
3/13/2019,14:00,4.5,0,100,632.3,1.7
3/13/2019,15:00,4.8,0,100,671,1.5
3/13/2019,16:00,4.9,0,100,283.6,1.1
3/13/2019,17:00,5.2,0,100,321.3,1.2
3/13/2019,18:00,5.6,0,100,201.1,1.3
3/13/2019,19:00,5.6,0,100,48,1.6
3/13/2019,20:00,5.3,0,100,1.8,2.3
3/13/2019,21:00,5,0.25,100,0.1,2.2
3/13/2019,22:00,4.9,0,100,0,2.1
3/13/2019,23:00,5.6,1.02,100,0,2.2
3/13/2019,24:00:00,6.5,2.79,100,0,2.7
3/14/2019,1:00,7.4,0.76,100,0,2.2
3/14/2019,2:00,8,0.25,100,0,2.7
3/14/2019,3:00,8,0.25,100,0,2.6
3/14/2019,4:00,8.2,0,100,0,3
3/14/2019,5:00,7.8,0,100,0,2.6
3/14/2019,6:00,7.7,0,100,0,2.3
3/14/2019,7:00,7.6,0,100,0,1.8
3/14/2019,8:00,7.5,0,100,25.3,1.6
3/14/2019,9:00,7.6,0,100,157.3,1.1
3/14/2019,10:00,8,0,100,404.5,1.2
3/14/2019,11:00,9,0,100,1209.9,2.7
3/14/2019,12:00,11.3,0,89.3,2044.6,3.9
3/14/2019,13:00,12.7,0,76.2,2107.3,3.8
3/14/2019,14:00,13.1,0,71.8,1459.4,3.2
3/14/2019,15:00,13.6,0,69,1146,2.1
3/14/2019,16:00,7.8,3.81,96.6,118.2,1.3
3/14/2019,17:00,6.5,0,96.8,150.4,2.2
3/14/2019,18:00,5.9,0,87.5,116.2,4.1
3/14/2019,19:00,4.2,1.02,98,31.9,4
3/14/2019,20:00,2.4,0.51,100,0.3,3.7
3/14/2019,21:00,1.9,0.25,100,0,3.7
3/14/2019,22:00,1.8,0.76,100,0,3.6
3/14/2019,23:00,2.1,0,100,0,3.5
3/14/2019,24:00:00,2.3,0,100,0,2.7
3/15/2019,1:00,2.9,0,100,0,3.7
3/15/2019,2:00,2.6,0,99.6,0,3.7
3/15/2019,3:00,2.2,0,99.1,0,2.9
3/15/2019,4:00,2.1,0,96.4,0,3.6
3/15/2019,5:00,1.3,0,99.5,0,3.7
3/15/2019,6:00,1.1,0,94.1,0,3.9
3/15/2019,7:00,0.9,0,92.8,0,3.1
3/15/2019,8:00,0.9,0,85.7,6.1,3.8
3/15/2019,9:00,0.8,0,78.6,68.3,4.2
3/15/2019,10:00,0.5,0,77.9,133.7,4.3
3/15/2019,11:00,0.3,0,75.9,620.4,5.1
3/15/2019,12:00,0.2,0,78.5,370.8,4.2
3/15/2019,13:00,0.2,0,74.9,507.7,4.7
3/15/2019,14:00,0.5,0,70.7,682.6,4.7
3/15/2019,15:00,1.3,0,66.4,1169.6,4.5
3/15/2019,16:00,2.4,0,57.7,1828.7,4.3
3/15/2019,17:00,2.2,0,55.1,447.9,5
3/15/2019,18:00,1.2,0,63.2,243.2,4.4
3/15/2019,19:00,1.2,0,57,89.7,3.9
3/15/2019,20:00,0.5,0,60.9,1,3.3
3/15/2019,21:00,0.1,0,63.8,0,3.1
3/15/2019,22:00,-0.2,0,62.4,0,3.2
3/15/2019,23:00,-0.5,0,65.8,0,2.7
3/15/2019,24:00:00,-1,0,73.2,0,3
3/16/2019,1:00,-1.5,0,74.1,0,2.7
3/16/2019,2:00,-2,0,82.7,0,3.4
3/16/2019,3:00,-2.7,0,91.4,0,1.9
3/16/2019,4:00,-2.4,0,84.1,0,2.9
3/16/2019,5:00,-3.3,0,92.9,0,2.1
3/16/2019,6:00,-3.5,0,79,0,2.5
3/16/2019,7:00,-4.7,0,78.2,0.5,1.2
3/16/2019,8:00,-5.4,0,79.9,68,0.8
3/16/2019,9:00,-4.2,0,75.4,707.6,2
3/16/2019,10:00,-3.2,0,68.4,1327.5,2.4
3/16/2019,11:00,-2.4,0.25,66.1,1882.7,2.4
3/16/2019,12:00,-1.5,0,60.2,2272.5,2.5
3/16/2019,13:00,-0.5,0,56,2477.8,2.5
3/16/2019,14:00,0.4,0,53.7,2391.1,2
3/16/2019,15:00,1,0,50,2326,2.1
3/16/2019,16:00,1.7,0,47.1,1998.4,2
3/16/2019,17:00,2.1,0,44,1492.7,2
3/16/2019,18:00,2.2,0,42.4,912.6,1.7
3/16/2019,19:00,0.9,0,54.3,262.8,1.4
3/16/2019,20:00,-1.4,0,65,3.4,0.4
3/16/2019,21:00,-3.1,0,77.6,0,0.2
3/16/2019,22:00,-3.7,0,80.7,0,0.2
3/16/2019,23:00,-4.9,0,87.4,0,0.2
3/16/2019,24:00:00,-5.6,0,91,0,0.2
3/17/2019,1:00,-6.3,0,96.6,0,0.2
3/17/2019,2:00,-6.8,0,99.8,0,0.2
3/17/2019,3:00,-6.6,0,99.9,0,0.2
3/17/2019,4:00,-6,0,97.3,0,0.2
3/17/2019,5:00,-6.4,0,96.5,0,0.2
3/17/2019,6:00,-6.2,0,91.9,0,0.3
3/17/2019,7:00,-5.4,0,83.7,0.4,0.6
3/17/2019,8:00,-6.5,0,90.2,55.6,0.2
3/17/2019,9:00,-5,0,82.2,786.6,1.2
3/17/2019,10:00,-3.2,0,73.7,1325.8,1.9
3/17/2019,11:00,-1.5,0,66.7,1851.3,1.9
3/17/2019,12:00,0,0,56.3,2240.5,2.6
3/17/2019,13:00,0.7,0,52.2,2455.1,2.6
3/17/2019,14:00,1.5,0,47.2,2470.7,2.6
3/17/2019,15:00,2.3,0,45.5,2183.5,2.9
3/17/2019,16:00,2.6,0,47.5,1456.3,2.9
3/17/2019,17:00,2.2,0,51.2,659.2,2.5
3/17/2019,18:00,2.3,0,54.6,662.7,2.2
3/17/2019,19:00,1.7,0,58.3,174.6,1.9
3/17/2019,20:00,0.3,0,68.9,4.2,2.5
3/17/2019,21:00,-0.9,0,78.1,0,2.7
3/17/2019,22:00,-1.8,0,83.7,0,1.2
3/17/2019,23:00,-2.5,0,89.6,0,0.3
3/17/2019,24:00:00,-3,0,94.8,0,0.2
3/18/2019,1:00,-3.4,0,97.6,0,0.2
3/18/2019,2:00,-4.6,0,99.9,0,0.2
3/18/2019,3:00,-4.5,0,99.9,0,0.2
3/18/2019,4:00,-4.8,0,99.9,0,0.3
3/18/2019,5:00,-5,0,99.9,0,0.3
3/18/2019,6:00,-4.7,0,99.9,0,0.6
3/18/2019,7:00,-4,0,99.9,0.9,0.6
3/18/2019,8:00,-4.1,0,99.7,90.5,0.9
3/18/2019,9:00,-2.6,0,93.3,636.4,1.4
3/18/2019,10:00,-1.4,0,85.3,1256.5,2
3/18/2019,11:00,0.4,0,72.6,1880,2.1
3/18/2019,12:00,1.3,0,66,2176.6,1.8
3/18/2019,13:00,2.1,0,61.5,2486.8,1.8
3/18/2019,14:00,3.2,0,56.4,2639.3,1.9
3/18/2019,15:00,4,0,51.7,2414.6,2
3/18/2019,16:00,4.5,0,49.3,1675.7,2
3/18/2019,17:00,4.8,0,49,1180.4,1.8
3/18/2019,18:00,4.7,0,50.1,713.9,1.9
3/18/2019,19:00,4.3,0,52,260.1,1
3/18/2019,20:00,2.7,0,58,3.1,0.4
3/18/2019,21:00,1.5,0,62.6,0,0.4
3/18/2019,22:00,0.1,0,69.6,0,0.4
3/18/2019,23:00,-2.3,0,83.9,0,0.4
3/18/2019,24:00:00,-1.2,0,77.4,0,0.4
3/19/2019,1:00,-2.2,0,84.3,0,0.2
3/19/2019,2:00,-2.2,0,84.5,0,0.2
3/19/2019,3:00,-2.7,0,87.4,0,0.2
3/19/2019,4:00,-3,0,90.5,0,0.2
3/19/2019,5:00,-1.7,0,85.7,0,0.7
3/19/2019,6:00,-1.8,0,87.7,0,0.4
3/19/2019,7:00,-3.2,0,93.9,1.3,0.3
3/19/2019,8:00,-3.6,0,98.4,111.1,0.4
3/19/2019,9:00,-0.9,0,88.7,770,1.3
3/19/2019,10:00,1.4,0,77,1257.6,1.5
3/19/2019,11:00,3.6,0,63,1706.7,1.8
3/19/2019,12:00,5.5,0,52.2,2046.3,2.6
3/19/2019,13:00,6.3,0,48.9,2481,2.8
3/19/2019,14:00,6.9,0,46.3,2499.7,3.2
3/19/2019,15:00,7.5,0,45.7,2316.1,3.2
3/19/2019,16:00,7.8,0,43.9,1973,3.2
3/19/2019,17:00,7.8,0,43.7,1455.4,3.5
3/19/2019,18:00,7.7,0,42.8,812.3,3.2
3/19/2019,19:00,6.7,0,48.2,255.2,2.4
3/19/2019,20:00,4,0,61.2,5.5,0.7
3/19/2019,21:00,1.1,0,72.5,0,0.4
3/19/2019,22:00,1.4,0,72.7,0,1
