"date","atmp","P","RH","Rs","wind"
2019-02-20 19:00:00,-1.1,0,98.9,0,2.5
2019-02-20 20:00:00,-0.6,0,88.9,0,3.4
2019-02-20 21:00:00,-0.8,0,83.2,0,4.1
2019-02-20 22:00:00,-1.2,0,81.8,0,4.1
2019-02-20 23:00:00,-1.7,0,73,0,4.3
2019-02-21 00:00:00,-2.6,0,66.8,0,4.8
2019-02-21 01:00:00,-3.5,0,68.1,0,3.9
2019-02-21 02:00:00,-4.5,0,72.3,0,4.1
2019-02-21 03:00:00,-6.2,0,76,0,2.6
2019-02-21 04:00:00,-7.5,0,77.2,0,3.1
2019-02-21 05:00:00,-8.4,0,82.2,0,2.1
2019-02-21 06:00:00,-9.1,0,80.4,0,2.3
2019-02-21 07:00:00,-9.9,0,83.3,0.0073,1.8
2019-02-21 08:00:00,-10.5,0,84.3,0.2038,1.5
2019-02-21 09:00:00,-9.7,0,77.8,0.7967,2.1
2019-02-21 10:00:00,-8.6,0,73.9,1.3192,2.5
2019-02-21 11:00:00,-7.2,0.25,69.4,1.7367,2.5
2019-02-21 12:00:00,-5.8,0,64.9,1.9824,2.3
2019-02-21 13:00:00,-4.7,0,62.4,2.0604,2.5
2019-02-21 14:00:00,-3.7,0,59.5,1.9361,2.1
2019-02-21 15:00:00,-3.5,1.02,60.1,1.5422,2.4
2019-02-21 16:00:00,-3.3,0,59.5,1.0804,1.8
2019-02-21 17:00:00,-3,0,56.7,0.5085,0.6
2019-02-21 18:00:00,-5.2,0,64.8,0.05,0.4
2019-02-21 19:00:00,-8.3,0,75.9,0,0.4
2019-02-21 20:00:00,-10.7,0,83.3,0,0.3
2019-02-21 21:00:00,-12.1,0,89.8,0,0.2
2019-02-21 22:00:00,-13.2,0,92.5,0,0.2
2019-02-21 23:00:00,-14.5,0,91.7,0,0.2
2019-02-22 00:00:00,-15.3,0,90.8,0,0.3
2019-02-22 01:00:00,-15.7,0,90.5,0,0.2
2019-02-22 02:00:00,-15.6,0,89.7,0,0.2
2019-02-22 03:00:00,-16.3,0,89.4,0,0.2
2019-02-22 04:00:00,-16.9,0,89,0,0.2
2019-02-22 05:00:00,-15.3,0,91,0,0.2
2019-02-22 06:00:00,-13.6,0,91.1,0,0.3
2019-02-22 07:00:00,-12.8,0,91.8,0.0072,0.6
2019-02-22 08:00:00,-13.2,0,92,0.2188,0.4
2019-02-22 09:00:00,-10.7,0,86.4,0.8192,0.2
2019-02-22 10:00:00,-8.7,0,77.5,1.2918,0.9
2019-02-22 11:00:00,-4.5,0.25,65.1,1.7839,0.5
2019-02-22 12:00:00,-2.3,1.52,59,2.0311,1.3
2019-02-22 13:00:00,-1,0,55,2.0734,1.1
2019-02-22 14:00:00,0.5,0,50,1.912,0.7
2019-02-22 15:00:00,0.8,0,50.1,1.54,1.1
2019-02-22 16:00:00,1.1,0,47.4,1.0431,0.8
2019-02-22 17:00:00,0.7,0,48.7,0.5709,0.7
2019-02-22 18:00:00,-0.8,0,54.2,0.0501,0.2
2019-02-22 19:00:00,-2.5,0,62.5,0,0.3
2019-02-22 20:00:00,-1.7,0,59.8,0,0.5
2019-02-22 21:00:00,-2,0,62,0,0.6
2019-02-22 22:00:00,-2.1,0,61.2,0,0.5
2019-02-22 23:00:00,-2.1,0,60.7,0,0.9
2019-02-23 00:00:00,-2.2,0,64.5,0,1.8
2019-02-23 01:00:00,-2.2,0,68.7,0,1.9
2019-02-23 02:00:00,-2.3,0,70.2,0,1.4
2019-02-23 03:00:00,-2,0,71.6,0,1.2
2019-02-23 04:00:00,-1.9,0,77.3,0,1.8
2019-02-23 05:00:00,-1.8,0,82.5,0,2
2019-02-23 06:00:00,-1.8,0,86.7,0,1.9
2019-02-23 07:00:00,-1.6,0,88.9,0.0019,1.8
2019-02-23 08:00:00,-1.2,0,84.3,0.0365,2
2019-02-23 09:00:00,-0.8,0,82.1,0.1318,2.1
2019-02-23 10:00:00,-0.6,0,82.2,0.1547,1.8
2019-02-23 11:00:00,-0.6,0.25,88.1,0.3414,1.7
2019-02-23 12:00:00,0.1,0,91.4,0.955,1.7
2019-02-23 13:00:00,0.8,0,83.9,0.7064,1.6
2019-02-23 14:00:00,0.8,0,87.5,0.5636,1.4
2019-02-23 15:00:00,0.6,0,91.5,0.5059,1.6
2019-02-23 16:00:00,0.8,0,89.4,0.3176,1.5
2019-02-23 17:00:00,0.5,0,90.7,0.1401,1.5
2019-02-23 18:00:00,0,0,93.1,0.0151,1.4
2019-02-23 19:00:00,-0.6,0,97.9,0,2
2019-02-23 20:00:00,-0.6,0.76,100,0,2
2019-02-23 21:00:00,-0.2,2.79,99.9,1e-04,2.1
2019-02-23 22:00:00,-0.1,4.57,100,0,2.2
2019-02-23 23:00:00,0.1,3.56,100,0,2
2019-02-24 00:00:00,0,0.25,99.9,0,0.2
2019-02-24 01:00:00,-0.2,0,100,0,0.2
2019-02-24 02:00:00,-0.3,0,100,0,0.2
2019-02-24 03:00:00,-0.4,0,100,0,0.2
2019-02-24 04:00:00,-0.7,0,100,0,0.2
2019-02-24 05:00:00,-1.8,0,100,0,0.2
2019-02-24 06:00:00,-2,0,100,0,0.2
2019-02-24 07:00:00,-1.9,0,99.9,0.0032,0.2
2019-02-24 08:00:00,-2.2,0,100,0.0913,0.2
2019-02-24 09:00:00,-2.8,0,100,0.258,0.2
2019-02-24 10:00:00,-3.6,0,96.4,0.4074,0.2
2019-02-24 11:00:00,-4.4,0,91.3,0.5565,0.2
2019-02-24 12:00:00,-5.6,0,88.3,0.6692,0.2
2019-02-24 13:00:00,-6.2,0,86.2,0.9114,0.2
2019-02-24 14:00:00,-6.7,0,84.5,0.9052,0.2
2019-02-24 15:00:00,-6.5,0,82.8,0.7491,0.2
2019-02-24 16:00:00,-6.5,0,81.3,0.6835,0.2
2019-02-24 17:00:00,-7.2,0,79.4,0.2765,0.2
2019-02-24 18:00:00,-8.5,0,78.5,0.0532,0.2
2019-02-24 19:00:00,-9.8,0,77,0,0.2
2019-02-24 20:00:00,-11.1,0,75.4,0,0.2
2019-02-24 21:00:00,-12.4,0,74.4,0,0.2
2019-02-24 22:00:00,-14,0,73.2,0,0.2
2019-02-24 23:00:00,-15.3,0,71.5,0,0.2
2019-02-25 00:00:00,-16.5,0,72.4,0,0.2
2019-02-25 01:00:00,-17.5,0,72.1,0,0.2
2019-02-25 02:00:00,-18.3,0,72.5,0,0.2
2019-02-25 03:00:00,-19,0,73.3,0,0.2
2019-02-25 04:00:00,-19.6,0,73.1,0,0.2
2019-02-25 05:00:00,-20.3,0,73.4,0,0.2
2019-02-25 06:00:00,-20.7,0,72.5,0,0.2
2019-02-25 07:00:00,-21.3,0,73.7,0.0146,0.2
2019-02-25 08:00:00,-21.2,0,72.4,0.2182,0.2
2019-02-25 09:00:00,-20.8,0,71,0.503,0.2
2019-02-25 10:00:00,-20.3,0,70.4,0.7458,0.2
2019-02-25 11:00:00,-19.1,0,69.6,1.4928,0.2
2019-02-25 12:00:00,-17.6,0,69.5,1.5929,0.2
2019-02-25 13:00:00,-16.4,0,71.3,1.4065,0.2
2019-02-25 14:00:00,-15.5,0,71.8,1.2639,0.2
2019-02-25 15:00:00,-14.6,0,70.6,1.1432,0.2
2019-02-25 16:00:00,-14.2,0,71.9,0.6244,0.2
2019-02-25 17:00:00,-14.2,0,72.4,0.2111,0.2
2019-02-25 18:00:00,-14.5,0,73,0.0342,0.2
2019-02-25 19:00:00,-14.7,0,73.8,0,0.2
2019-02-25 20:00:00,-14.8,0,73.8,0,0.2
2019-02-25 21:00:00,-15.1,0,74.9,0,0.2
2019-02-25 22:00:00,-15.5,0,72.3,0,0.2
2019-02-25 23:00:00,-16,0,69.6,0,0.2
2019-02-26 00:00:00,-16.8,0,71.8,0,0.2
2019-02-26 01:00:00,-17.4,0,73.7,0,0.2
2019-02-26 02:00:00,-17.6,0,73.1,0,0.2
2019-02-26 03:00:00,-17.9,0,71.8,0,0.2
2019-02-26 04:00:00,-17.9,0,70,0,0.2
2019-02-26 05:00:00,-17.8,0,70.5,0,0.2
2019-02-26 06:00:00,-17.8,0,71,0,0.2
2019-02-26 07:00:00,-17.7,0,73.7,0.0065,0.2
2019-02-26 08:00:00,-17.2,0,73.4,0.1087,0.2
2019-02-26 09:00:00,-16.5,0,71.5,0.2982,0.2
2019-02-26 10:00:00,-15.7,0,71.6,0.5716,0.2
2019-02-26 11:00:00,-15.1,0,71,0.7471,0.2
2019-02-26 12:00:00,-14.3,0,69.5,0.9536,0.2
2019-02-26 13:00:00,-14,0,69.6,0.9591,0.2
2019-02-26 14:00:00,-14,0,78.3,0.5953,0.2
2019-02-26 15:00:00,-14.1,0,84,0.4228,0.2
2019-02-26 16:00:00,-13.8,0,86.8,0.3214,0.2
2019-02-26 17:00:00,-13.9,0,87.9,0.125,0.2
2019-02-26 18:00:00,-14.1,0,88,0.0136,0.2
2019-02-26 19:00:00,-14.4,0,87.8,0,0.2
2019-02-26 20:00:00,-14.5,0,88,0,0.2
2019-02-26 21:00:00,-14.4,0,88.6,0,0.2
2019-02-26 22:00:00,-14.4,0,88.7,0,0.2
2019-02-26 23:00:00,-14.3,0,89.4,0,0.2
2019-02-27 00:00:00,-14.2,0,89.8,0,0.2
2019-02-27 01:00:00,-14.1,0,89.8,0,0.2
2019-02-27 02:00:00,-14,0,90.4,0,0.2
2019-02-27 03:00:00,-13.8,0,90.8,0,0.2
2019-02-27 04:00:00,-13.8,0,91,0,0.2
2019-02-27 05:00:00,-13.6,0,91.5,0,0.2
2019-02-27 06:00:00,-13.5,0,91.8,0,0.2
2019-02-27 07:00:00,-13.3,0,92.1,0.0034,0.2
2019-02-27 08:00:00,-13.5,0,91.3,0.0628,0.2
2019-02-27 09:00:00,-13.2,0,90.7,0.143,0.2
2019-02-27 10:00:00,-12.6,0,89.4,0.3502,0.2
2019-02-27 11:00:00,-11.5,0,83.6,0.6693,0.2
2019-02-27 12:00:00,-11,0,78.6,0.4637,0.2
2019-02-27 13:00:00,-10.8,0,74,0.5079,0.2
2019-02-27 14:00:00,-10.2,0,68.8,0.6138,0.2
2019-02-27 15:00:00,-9.8,0,66,1.0861,0.2
2019-02-27 16:00:00,-9.8,0,64.3,0.9419,0.2
2019-02-27 17:00:00,-10.5,0,63.3,0.4967,0.2
2019-02-27 18:00:00,-12.3,0,67.4,0.1016,0.2
2019-02-27 19:00:00,-15.8,0,83.1,0,0.2
2019-02-27 20:00:00,-14.9,0,82.7,0,0.2
2019-02-27 21:00:00,-15.9,0,81.6,0,0.2
2019-02-27 22:00:00,-19,0,88.1,0,0.2
2019-02-27 23:00:00,-21.4,0,87.7,0,0.2
2019-02-28 00:00:00,-19.9,0,88.6,0,0.2
2019-02-28 01:00:00,-19.5,0,86.9,0,0.2
2019-02-28 02:00:00,-20.5,0,86,0,0.2
2019-02-28 03:00:00,-21.1,0,85.7,0,0.2
2019-02-28 04:00:00,-23,0,82.8,0,0.2
2019-02-28 05:00:00,-22.6,0,84.7,0,0.2
2019-02-28 06:00:00,-21.8,0,84.4,0,0.2
2019-02-28 07:00:00,-21.5,0,84.1,0.0169,0.2
2019-02-28 08:00:00,-20.9,0,83.5,0.2015,0.2
2019-02-28 09:00:00,-19.1,0,83.7,0.494,0.2
2019-02-28 10:00:00,-17.1,0,82.6,0.918,0.2
2019-02-28 11:00:00,-14.7,0,73.5,1.3319,0.2
2019-02-28 12:00:00,-12.9,0,68.5,1.6552,0.2
2019-02-28 13:00:00,-11.1,0,66.8,1.7533,0.2
2019-02-28 14:00:00,-9.8,0,66,1.4246,0.2
2019-02-28 15:00:00,-8.3,0,54.7,1.1617,0.2
2019-02-28 16:00:00,-7.4,0,50.9,1.1146,0.2
2019-02-28 17:00:00,-8.6,0,54.9,0.6342,0.2
2019-02-28 18:00:00,-10.9,0,61.5,0.0576,0.2
2019-02-28 19:00:00,-10.2,0,62,0,0.2
2019-02-28 20:00:00,-10.3,0,59.2,0,0.2
2019-02-28 21:00:00,-12.6,0,72.4,0,0.2
2019-02-28 22:00:00,-11.2,0,71.3,0,0.2
2019-02-28 23:00:00,-9.9,0,67.4,0,0.2
2019-03-01 00:00:00,-9.2,0,64.5,0,0.2
2019-03-01 01:00:00,-9.2,0,68.2,0,0.2
2019-03-01 02:00:00,-9.8,0,67.8,0,0.2
2019-03-01 03:00:00,-12.8,0,78,0,0.2
2019-03-01 04:00:00,-15.9,0,88.9,0,0.2
2019-03-01 05:00:00,-16.8,0,89,0,0.2
2019-03-01 06:00:00,-17.4,0,88.7,0,0.2
2019-03-01 07:00:00,-15.7,0,90.4,0.0154,0.2
2019-03-01 08:00:00,-12,0,84,0.1741,0.2
2019-03-01 09:00:00,-10.2,0,74.6,0.5473,0.2
2019-03-01 10:00:00,-9.1,0,76.5,0.8161,0.2
2019-03-01 11:00:00,-6.8,0,69.5,1.0666,0.3
2019-03-01 12:00:00,-5,0.25,64.5,1.2706,0.5
2019-03-01 13:00:00,-4.5,0,63.8,0.9923,0.8
2019-03-01 14:00:00,-4.3,0,64.1,1.0952,1.2
2019-03-01 15:00:00,-3.7,0,61.9,0.8038,0.7
2019-03-01 16:00:00,-4.3,0,67.2,0.3177,1
2019-03-01 17:00:00,-5.1,0,79.8,0.1537,1.5
2019-03-01 18:00:00,-5.8,0,97.5,0.0488,0.7
2019-03-01 19:00:00,-6,0,99.8,0,0.3
2019-03-01 20:00:00,-6.4,0,99.9,0,0.7
2019-03-01 21:00:00,-6.8,0,99.9,0,0.6
2019-03-01 22:00:00,-7.2,0,99.9,0,0.4
2019-03-01 23:00:00,-7.4,0,99.9,0,0.2
2019-03-02 00:00:00,-7.4,0,99.9,0,0.2
2019-03-02 01:00:00,-7.5,0,99.9,0,0.2
2019-03-02 02:00:00,-7.7,0,99.9,0,0.2
2019-03-02 03:00:00,-8.1,0,99.9,0,0.4
2019-03-02 04:00:00,-11,0,98.4,0,0.2
2019-03-02 05:00:00,-16.5,0,89.9,0,0.2
2019-03-02 06:00:00,-14.5,0,95.7,0,0.2
2019-03-02 07:00:00,-11.9,0,98.1,0.0041,0.4
2019-03-02 08:00:00,-11.5,0,96,0.0413,0.4
2019-03-02 09:00:00,-11.3,0,94.6,0.1366,0.8
2019-03-02 10:00:00,-10,0,94.9,0.2002,0.9
2019-03-02 11:00:00,-7.9,0,91,0.2593,0.9
2019-03-02 12:00:00,-5.9,0,83,0.4142,1.3
2019-03-02 13:00:00,-5.6,0,76.6,0.4074,2
2019-03-02 14:00:00,-5.3,0,75.5,0.4242,2.2
2019-03-02 15:00:00,-4.8,0,73,0.4807,1.7
2019-03-02 16:00:00,-4.6,0,68.8,0.2534,2.3
2019-03-02 17:00:00,-5.8,0,63.5,0.2304,1.5
2019-03-02 18:00:00,-8.6,0,67,0.0379,0.8
2019-03-02 19:00:00,-10.1,0,77.6,0,0.2
2019-03-02 20:00:00,-10.3,0,81.6,0,0.3
2019-03-02 21:00:00,-9.1,0,73,0,1.1
2019-03-02 22:00:00,-9.9,0,66.8,0,1.4
2019-03-02 23:00:00,-13,0,74,0,0.5
2019-03-03 00:00:00,-15.1,0,84.7,0,0.4
2019-03-03 01:00:00,-15.6,0,88.3,0,0.5
2019-03-03 02:00:00,-16.6,0,89.6,0,0.3
2019-03-03 03:00:00,-18.3,0,87.4,0,0.8
2019-03-03 04:00:00,-21.1,0,86.3,0,0.2
2019-03-03 05:00:00,-23,0,85.5,0,0.2
2019-03-03 06:00:00,-24.4,0,84.8,0,0.2
2019-03-03 07:00:00,-23.7,0,84.3,0.0091,0.3
2019-03-03 08:00:00,-21.8,0,82.9,0.1989,0.5
2019-03-03 09:00:00,-19.2,0,70.2,0.463,2.7
2019-03-03 10:00:00,-18.2,0,66.9,0.6739,2.5
2019-03-03 11:00:00,-16.9,0,60.5,0.8478,2.7
2019-03-03 12:00:00,-15.8,0,54.7,0.8871,2.8
2019-03-03 13:00:00,-15.3,0,53.6,1.5142,3
2019-03-03 14:00:00,-15,0,52,2.0259,3.2
2019-03-03 15:00:00,-14.6,0,48.7,1.576,3.3
2019-03-03 16:00:00,-14.6,0,48.9,1.2149,3.1
2019-03-03 17:00:00,-15.1,0,51.5,0.805,2.5
2019-03-03 18:00:00,-16.6,0,56.2,0.1877,2.1
2019-03-03 19:00:00,-18,0,60.6,5e-04,1.9
2019-03-03 20:00:00,-19.6,0,66.6,0,1.5
2019-03-03 21:00:00,-20.7,0,68.4,0,2.3
2019-03-03 22:00:00,-21.8,0,71,0,1.5
2019-03-03 23:00:00,-23.1,0,75.6,0,1.1
2019-03-04 00:00:00,-23.2,0,75.1,0,2.5
2019-03-04 01:00:00,-23.6,0,74.9,0,2.6
2019-03-04 02:00:00,-24.8,0,77.4,0,1
2019-03-04 03:00:00,-25.8,0,80.4,0,0.6
2019-03-04 04:00:00,-25.9,0,80.5,0,1.2
2019-03-04 05:00:00,-26.4,0,80.9,0,0.8
2019-03-04 06:00:00,-26.8,0,81.8,0,0.5
2019-03-04 07:00:00,-26.9,0,81.8,0.028,1
2019-03-04 08:00:00,-25.7,0,80.2,0.4346,1.9
2019-03-04 09:00:00,-23.6,0,76.3,1.124,1.8
2019-03-04 10:00:00,-21.5,0,72,1.5215,2.2
2019-03-04 11:00:00,-19.7,0,68.1,1.8215,2.8
2019-03-04 12:00:00,-17.9,0,63.3,2.0393,3.1
2019-03-04 13:00:00,-16.8,0,63,1.8943,3.1
2019-03-04 14:00:00,-15.8,0,59.7,1.7023,3.1
2019-03-04 15:00:00,-15,0,56.8,1.6245,3.2
2019-03-04 16:00:00,-14.6,0,56.3,1.2411,3.2
2019-03-04 17:00:00,-14.4,0,56.3,0.7704,3.4
2019-03-04 18:00:00,-15.2,0,62.8,0.1299,3.3
2019-03-04 19:00:00,-16.2,0,66,4e-04,3.4
2019-03-04 20:00:00,-17.1,0,68.5,0,3.3
2019-03-04 21:00:00,-17.3,0,71.2,0,3.1
2019-03-04 22:00:00,-17.2,0,75.2,0,3.2
2019-03-04 23:00:00,-17.3,0,77.2,0,2.4
2019-03-05 00:00:00,-17.4,0,79.9,0,2.6
2019-03-05 01:00:00,-17.6,0,81.3,0,2.5
2019-03-05 02:00:00,-18.1,0,82.6,0,1.5
2019-03-05 03:00:00,-19,0,84.3,0,0.7
2019-03-05 04:00:00,-19.4,0,85.1,0,0.6
2019-03-05 05:00:00,-19.6,0,85.8,0,0.7
2019-03-05 06:00:00,-20.1,0,86.6,0,0.5
2019-03-05 07:00:00,-20.2,0,86.2,0.0257,0.6
2019-03-05 08:00:00,-19.5,0,85.4,0.2571,1.5
2019-03-05 09:00:00,-17.6,0,84.5,0.6182,2.5
2019-03-05 10:00:00,-15.4,0,78.4,1.2994,3
2019-03-05 11:00:00,-13.4,0,67.9,1.9419,4.2
2019-03-05 12:00:00,-11.9,0,60.6,2.1731,4.2
2019-03-05 13:00:00,-11.2,0,58,1.6644,4.7
2019-03-05 14:00:00,-11.2,0,56.7,2.0003,4.4
2019-03-05 15:00:00,-11.3,0,58.9,1.3179,3.7
2019-03-05 16:00:00,-11.3,0,57.4,0.7155,4
2019-03-05 17:00:00,-11.7,0,59.4,0.2929,3.7
2019-03-05 18:00:00,-12,0,58.3,0.074,3.2
2019-03-05 19:00:00,-12.8,0,58.9,5e-04,2.9
2019-03-05 20:00:00,-13.3,0,62.3,0,2
2019-03-05 21:00:00,-15.6,0,68.2,0,0.5
2019-03-05 22:00:00,-17.9,0,75.7,0,0.2
2019-03-05 23:00:00,-21.1,0,84.5,0,0.2
2019-03-06 00:00:00,-20.9,0,83.8,0,0.3
2019-03-06 01:00:00,-23.4,0,85.5,0,0.2
2019-03-06 02:00:00,-23.4,0,86.5,0,0.2
2019-03-06 03:00:00,-23.3,0,86.7,0,0.2
2019-03-06 04:00:00,-23.5,0,84.7,0,0.3
2019-03-06 05:00:00,-22,0,86,0,0.5
2019-03-06 06:00:00,-21.2,0,85.2,0,0.4
2019-03-06 07:00:00,-20.6,0,86,0.022,1
2019-03-06 08:00:00,-19.6,0,85.3,0.4424,1.5
2019-03-06 09:00:00,-17.1,0,84.2,1.0751,1.5
2019-03-06 10:00:00,-14.7,0,82,1.5049,2.2
2019-03-06 11:00:00,-11.8,0,71.4,1.9454,2.4
2019-03-06 12:00:00,-8.4,0,61.7,2.0582,2.2
2019-03-06 13:00:00,-6.8,0,57.5,2.4677,2.3
2019-03-06 14:00:00,-5.8,0,55.2,2.1683,2.6
2019-03-06 15:00:00,-5.6,0,57,1.1132,2.7
2019-03-06 16:00:00,-5,0,58.4,1.2165,2.4
2019-03-06 17:00:00,-5.7,0,58.7,0.57,2.3
2019-03-06 18:00:00,-6.9,0,61,0.0916,2
2019-03-06 19:00:00,-7.5,0,64.2,2e-04,2.4
2019-03-06 20:00:00,-10.1,0,71.8,0,1.5
2019-03-06 21:00:00,-12.8,0,80.4,0,0.3
2019-03-06 22:00:00,-13.6,0,86.2,0,0.7
2019-03-06 23:00:00,-14.4,0,88.2,0,0.6
2019-03-07 00:00:00,-16.4,0,84.9,0,0.3
2019-03-07 01:00:00,-19.4,0,86.4,0,0.2
2019-03-07 02:00:00,-20.8,0,85.8,0,0.2
2019-03-07 03:00:00,-21.5,0,86.8,0,0.2
2019-03-07 04:00:00,-21,0,85.9,0,0.2
2019-03-07 05:00:00,-21.5,0,85.5,0,0.2
2019-03-07 06:00:00,-22,0,84.5,0,0.3
2019-03-07 07:00:00,-22.4,0,83.3,0.0473,0.2
2019-03-07 08:00:00,-20.4,0,84,0.4255,0.2
2019-03-07 09:00:00,-15.9,0,83.6,0.8715,0.2
2019-03-07 10:00:00,-12.3,0,68.5,1.2478,0.9
2019-03-07 11:00:00,-11.3,0,66.3,1.4185,1.6
2019-03-07 12:00:00,-9.6,0,57.9,1.5581,1.3
2019-03-07 13:00:00,-7.8,0,51.8,1.6883,1.1
2019-03-07 14:00:00,-7.2,0,49.3,1.7675,1.6
2019-03-07 15:00:00,-6.9,0,50.3,1.5027,1.5
2019-03-07 16:00:00,-6.7,0,47.5,0.9829,0.8
2019-03-07 17:00:00,-6.8,0,48.5,0.6662,0.8
2019-03-07 18:00:00,-8.1,0,53.3,0.2087,0.3
2019-03-07 19:00:00,-11.6,0,68.3,5e-04,0.2
2019-03-07 20:00:00,-13.1,0,72.7,0,0.4
2019-03-07 21:00:00,-12.9,0,72.3,0,0.5
2019-03-07 22:00:00,-12.2,0,72.1,0,0.4
2019-03-07 23:00:00,-13.7,0,76.1,0,0.3
2019-03-08 00:00:00,-16.8,0,84.6,0,0.2
2019-03-08 01:00:00,-17.3,0,86.2,0,0.2
2019-03-08 02:00:00,-15,0,80.5,0,0.5
2019-03-08 03:00:00,-13.2,0,77.3,0,0.2
2019-03-08 04:00:00,-14,0,82.1,0,0.2
2019-03-08 05:00:00,-13.7,0,82.1,0,0.3
2019-03-08 06:00:00,-11.2,0,75.4,0,0.9
2019-03-08 07:00:00,-10.2,0,77.9,0.0191,1.5
2019-03-08 08:00:00,-9.3,0,77.8,0.2086,1.2
2019-03-08 09:00:00,-7.7,0,75.5,0.5171,1.6
2019-03-08 10:00:00,-5.3,0,69.4,0.9685,0.6
2019-03-08 11:00:00,-3,0,64.7,2.0066,0.9
2019-03-08 12:00:00,-1.2,0,63.1,2.2721,1.2
2019-03-08 13:00:00,0.1,3.56,63.6,1.8937,1.3
2019-03-08 14:00:00,0.9,2.29,65.3,2.1097,1.9
2019-03-08 15:00:00,1.1,0,66,1.1738,1.7
2019-03-08 16:00:00,2.2,0,59.8,1.3719,1.3
2019-03-08 17:00:00,2.1,0,59.3,0.705,0.5
2019-03-08 18:00:00,1.1,0,65.4,0.1374,0.7
2019-03-08 19:00:00,-1.4,0,77.3,0.0011,0.2
2019-03-08 20:00:00,-3,0,84,0,0.2
2019-03-08 21:00:00,-4.5,0,91.3,0,0.2
2019-03-08 22:00:00,-3.4,0,88.4,0,0.3
2019-03-08 23:00:00,-3.6,0,90,0,0.5
2019-03-09 00:00:00,-4,0,92.6,0,0.7
2019-03-09 01:00:00,-4.5,0,96.5,0,0.4
2019-03-09 02:00:00,-4.5,0,99.9,0,0.5
2019-03-09 03:00:00,-4.2,0,99.9,0,0.9
2019-03-09 04:00:00,-4.6,0,99.9,0,0.8
2019-03-09 05:00:00,-4.3,0,97.9,0,0.9
2019-03-09 06:00:00,-4.3,0,94.2,0,1
2019-03-09 07:00:00,-4.3,0,90.8,0.0368,1.7
2019-03-09 08:00:00,-3.4,0,85.5,0.3683,2
2019-03-09 09:00:00,-2,0,81,0.7727,2
2019-03-09 10:00:00,-0.8,0,76.8,0.8346,2
2019-03-09 11:00:00,0.8,0,70.1,1.4467,2.2
2019-03-09 12:00:00,2.3,0,63.6,1.281,2.4
2019-03-09 13:00:00,3,0,59.7,1.0419,2.5
2019-03-09 14:00:00,2.6,0,60.7,0.7582,2.7
2019-03-09 15:00:00,1.7,0,63.5,0.615,3.2
2019-03-09 16:00:00,1,0,64.1,0.2935,3.2
2019-03-09 17:00:00,0.6,0,64.5,0.1495,3.4
2019-03-09 18:00:00,0,0,73.3,0.0215,3.3
2019-03-09 19:00:00,-1.4,0,96.6,0,3.1
2019-03-09 20:00:00,-1.8,0,100,0,2.5
2019-03-09 21:00:00,-1.7,0,100,0,2.6
2019-03-09 22:00:00,-1.8,0,100,0,2.5
2019-03-09 23:00:00,-2.1,0,100,0,2.2
2019-03-10 00:00:00,-2.5,0,100,0,2.1
2019-03-10 01:00:00,-2.8,0,99.9,0,1.5
2019-03-10 02:00:00,-2.9,0,99.95,0,1.75
2019-03-10 03:00:00,-3,0,100,0,2
2019-03-10 04:00:00,-2.9,0,99.9,0,1.9
2019-03-10 05:00:00,-2.8,0,99.9,0,2.1
2019-03-10 06:00:00,-2.5,0,100,0,2.9
2019-03-10 07:00:00,-2.3,0,99.9,0,3.1
2019-03-10 08:00:00,-2.1,0,99.9,0.026,2.9
2019-03-10 09:00:00,-1.7,0,100,0.1144,3.4
2019-03-10 10:00:00,-1,0,100,0.2714,5.4
2019-03-10 11:00:00,-0.2,0,96.8,0.6446,5.3
2019-03-10 12:00:00,1,1.78,84.4,1.3752,5.2
2019-03-10 13:00:00,1.4,0.51,81.1,0.8296,4.6
2019-03-10 14:00:00,0.8,0.25,82.3,0.8904,5.5
2019-03-10 15:00:00,0.9,1.78,77.8,0.8716,5.1
2019-03-10 16:00:00,0.2,1.02,81.1,0.5273,3.9
2019-03-10 17:00:00,-0.2,0.76,80,0.54,4.2
2019-03-10 18:00:00,0,0.51,75.1,0.5837,3.3
2019-03-10 19:00:00,-0.3,0,68.9,0.1861,3.1
2019-03-10 20:00:00,-1.7,0,66,0.0018,3.1
2019-03-10 21:00:00,-2.8,0,65.6,0,3.6
2019-03-10 22:00:00,-3.9,0,68.2,0,3.2
2019-03-10 23:00:00,-4.7,0,69.7,0,3.6
2019-03-11 00:00:00,-5.3,0,70.5,0,3.7
2019-03-11 01:00:00,-5.9,0,72.6,0,3.6
2019-03-11 02:00:00,-6.5,0,74.1,0,3.6
2019-03-11 03:00:00,-7,0,75.4,0,3.1
2019-03-11 04:00:00,-8,0,78.2,0,2.3
2019-03-11 05:00:00,-9.1,0,82.5,0,1.7
2019-03-11 06:00:00,-9.6,0,83.6,0,1.8
2019-03-11 07:00:00,-10,0,84.2,0,1.9
2019-03-11 08:00:00,-11.2,0,88,0.0385,0.6
2019-03-11 09:00:00,-10,0,80.8,0.6066,2.1
2019-03-11 10:00:00,-8.1,0,72.3,1.2254,2.5
2019-03-11 11:00:00,-6.3,0,65.4,1.782,3.1
2019-03-11 12:00:00,-4.8,0,59.9,2.2091,3.1
2019-03-11 13:00:00,-3.4,0,55.9,2.4165,2.9
2019-03-11 14:00:00,-2.2,1.02,52.8,2.4528,2.8
