"lake","elev_m","area_m2","vol_m3","horiz_dist_m","plant_area_m2","upland_m2","upland_pcnt","inland_beach_m2","inland_beach_pcnt","emergent_m2","emergent_pcnt","floating_m2","floating_pcnt","submergent_weed_m2","submergent_weed_pcnt","submergent_algae_m2","submergent_algae_pcnt","submergent_m2","submergent_pcnt","meanHrdAtNest"
"Plainfield",332.22787,1077.679575,70.68461718,113.254035503916,220998.6355,200708.5304,90.8189002823051,57525.79247,26.0299310626287,25158.24386,11.383891037644,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.25835,1337.809127,106.8729456,111.463828395655,220998.6355,195840.39164,88.616108962356,64140.51538,29.0230368322794,30435.15764,13.7716495720174,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.28883,1672.261409,153.5401256,109.698174762487,220998.6355,190563.47786,86.2283504279826,70346.46327,31.831175387506,35228.97368,15.9408104942802,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.31931,2192.520514,210.6271854,107.713094855325,220998.6355,185769.66182,84.0591895057198,74322.72929,33.63040188997,40914.66247,18.5135362385529,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.34979,2861.425078,287.3961141,106.025778491496,220998.6355,180083.97303,81.4864637614471,77481.44529,35.0596939726354,46563.1899,21.0694467839825,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.38027,3641.813735,385.9120621,103.92915288935,220998.6355,174435.4456,78.9305532160175,80825.9681,36.5730620540415,51951.58777,23.5076509194103,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.41075,5425.559238,516.304586,101.03596270629,220998.6355,169047.04773,76.4923490805897,83167.13408,37.6324197169082,57525.79247,26.0299310626287,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.44123,8993.050244,727.1109552,97.4049022236294,220998.6355,163472.84303,73.9700689373713,85619.78414,38.7422229763043,64140.51538,29.0230368322794,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.47171,14492.93221,1087.214876,93.1180725717812,220998.6355,156858.12012,70.9769631677206,88592.69331,40.0874390511791,70346.46327,31.831175387506,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.50219,20290.1051,1620.976276,89.9615426147993,220998.6355,150652.17223,68.1688246124941,91119.66611,41.2308727173114,74322.72929,33.63040188997,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.53267,25158.24386,2314.591197,87.2642867782621,220998.6355,146675.90621,66.36959811003,93832.44573,42.4583823867094,77481.44529,35.0596939726354,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.56315,30435.15764,3169.795906,84.9870765794865,220998.6355,143517.19021,64.9403060273646,96731.03217,43.7699680593729,80825.9681,36.5730620540415,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.59363,35228.97368,4165.444445,82.7688664127131,220998.6355,140172.6674,63.4269379459585,99220.8436,44.8965865221371,83167.13408,37.6324197169082,0,0,NA,NA,NA,NA,111.4840939,0.0504456028191179,NA
"Plainfield",332.62411,40914.66247,5316.101736,80.3294529734081,220998.6355,137831.50142,62.3675802830918,100781.6209061,45.6028249577586,85619.78414,38.7422229763043,0,0,NA,NA,NA,NA,111.4840939,0.0504456028191179,NA
"Plainfield",332.65459,46563.1899,6654.339544,77.4234177597748,220998.6355,135378.85136,61.2577770236957,102119.4300182,46.2081721849364,88592.69331,40.0874390511791,0,0,NA,NA,NA,NA,594.5818343,0.26904321511071,NA
"Plainfield",332.68507,51951.58777,8159.405432,75.7265146522498,220998.6355,132405.94219,59.9125609488209,103791.6914657,46.9648562448703,91119.66611,41.2308727173114,0,0,NA,NA,NA,NA,743.2272929,0.3363040188997,NA
"Plainfield",332.71555,57525.79247,9832.343883,73.8245179107302,220998.6355,129878.96939,58.7691272826886,105463.9529071,47.7215403020441,93832.44573,42.4583823867094,0,0,NA,NA,NA,NA,1077.679575,0.487640827538051,NA
"Plainfield",332.74603,64140.51538,11679.42973,70.2648883329856,220998.6355,127166.18977,57.5416176132906,107173.375625,48.4950395202779,96731.03217,43.7699680593729,0,0,NA,NA,NA,NA,1337.809127,0.605347233919913,NA
"Plainfield",332.77651,70346.46327,13734.17376,67.4613316146941,220998.6355,124267.60333,56.2300319406271,108213.893873,48.9658651639051,99220.8436,44.8965865221371,0,0,NA,NA,NA,NA,1337.809127,0.605347233919913,NA
"Plainfield",332.80699,74322.72929,15947.13484,65.7403054787936,220998.6355,121777.7919,55.1034134778629,109551.702991,49.5712123937525,100893.105,45.6532705605777,0,0,NA,NA,NA,NA,2192.520514,0.992096855729229,NA
"Plainfield",332.83747,77481.44529,18262.32823,64.6009863367384,220998.6355,120105.5305,54.3467294394223,110257.768886,49.8907011966596,102453.8823,46.359508993439,0,0,NA,NA,NA,NA,2861.425078,1.29477047291543,NA
"Plainfield",332.86795,80825.9681,20678.44861,63.5373349179785,220998.6355,118544.7532,53.640491006561,110666.543922,50.0756684183238,104386.2733,47.2338994599811,0,0,NA,NA,NA,NA,3641.813735,1.64788969251351,NA
"Plainfield",332.89843,83167.13408,23180.60672,62.538205676022,220998.6355,116612.3622,52.7661005400189,110963.834865,50.210190037576,106207.1802,48.0578443209438,0,0,NA,NA,NA,NA,5425.559238,2.45501933789089,NA
"Plainfield",332.92891,85619.78414,25756.30164,61.4050362816789,220998.6355,114791.4553,51.9421556790562,110109.123462,49.8234404085269,108251.0552,48.982680347816,0,0,NA,NA,NA,NA,5425.559238,2.45501933789089,NA
"Plainfield",332.95939,88592.69331,28404.17815,60.4607182615183,220998.6355,112747.5803,51.017319652184,107916.602956,48.8313435564176,109551.703,49.571212397825,0,0,NA,NA,NA,NA,14492.93221,6.5579283678428,NA
"Plainfield",332.98987,91119.66611,31143.74349,59.0060352823267,220998.6355,111446.9325,50.428787602175,103680.20739,46.9144106502866,111223.9644,50.3278964362655,0,0,NA,NA,NA,NA,20290.1051,9.18109971769486,NA
"Plainfield",333.02035,93832.44573,33968.78291,58.0767286867824,220998.6355,109774.6711,49.6721035637345,98960.714,44.7788800940357,112450.2894,50.8827980523889,111.4840939,0.0504456028191179,NA,NA,NA,NA,25158.24386,11.383891037644,NA
"Plainfield",333.05083,96731.03217,36876.94661,56.2179986384955,220998.6355,108548.3461,49.1172019476111,95430.38444,43.1814360410384,113527.969,51.3704388912392,334.4522818,0.151336808502603,NA,NA,NA,NA,30435.15764,13.7716495720174,NA
"Plainfield",333.08131,99220.8436,39857.1184,55.4328135214585,220998.6355,107470.6665,48.6295611087608,91156.82746,41.2476879116297,114605.6486,51.8580797300895,594.5818343,0.26904321511071,NA,NA,NA,NA,30435.15764,13.7716495720174,NA
"Plainfield",333.11179,100893.105,42908.8367,53.7030830802521,220998.6355,106392.9869,48.1419202699104,87254.88422,39.4820918340014,115534.6827,52.2784597464178,743.2272929,0.3363040188997,NA,NA,NA,NA,40914.66247,18.5135362385529,NA
"Plainfield",333.14227,102453.8823,46006.86495,53.1272131172295,220998.6355,105463.9528,47.7215402535822,82238.09993,37.2120396779554,116909.6532,52.9006221850632,1077.679575,0.487640827538051,NA,NA,NA,NA,46563.1899,21.0694467839825,NA
"Plainfield",333.17275,104386.2733,49159.73252,52.552339755484,220998.6355,104088.9823,47.0993778149368,77741.5748,35.1774003600126,118173.1396,53.4723390181294,1337.809127,0.605347233919913,NA,NA,NA,NA,51951.58777,23.5076509194103,NA
"Plainfield",333.20323,106207.1802,52366.27585,52.0223970107006,220998.6355,102825.4959,46.5276609818706,73022.08153,33.0418698580607,119250.8191,53.9599798117306,1672.261409,0.756684042513014,NA,NA,NA,NA,57525.79247,26.0299310626287,NA
"Plainfield",333.23371,108251.0552,55634.38017,51.5125122433083,220998.6355,101747.8164,46.0400201882694,68228.26553,30.8727089538976,120588.6283,54.5653270786823,2192.520514,0.992096855729229,NA,NA,NA,NA,57525.79247,26.0299310626287,NA
"Plainfield",333.26419,109551.703,58953.99077,51.0138574939019,220998.6355,100410.0072,45.4346729213177,62505.41532,28.2831679836322,121591.9851,55.019337483647,2861.425078,1.29477047291543,NA,NA,NA,NA,70346.46327,31.831175387506,NA
"Plainfield",333.29467,111223.9644,62319.5416,50.5218956895163,220998.6355,99406.6504,44.980662516353,56931.21063,25.7608878449388,122483.8579,55.4229023282816,3641.813735,1.64788969251351,NA,NA,NA,NA,74322.72929,33.63040188997,NA
"Plainfield",333.32515,112450.2894,65729.67518,50.0303058532209,220998.6355,98514.7776,44.5770976717184,53475.20371,24.1970741534284,123152.7624,55.7255759165083,5425.559238,2.45501933789089,NA,NA,NA,NA,77481.44529,35.0596939726354,NA
"Plainfield",333.35563,113527.969,69171.53338,49.5395155923765,220998.6355,97845.8731,44.2744240834917,51282.68321,23.2049773040341,124304.7647,56.2468471439952,8993.050244,4.06927862864565,NA,NA,NA,NA,80825.9681,36.5730620540415,NA
"Plainfield",333.38611,114605.6486,72649.28618,49.04878329752,220998.6355,96693.8708,43.7531528560049,48755.7104,22.0615436333769,124973.6693,56.549520777471,14492.93221,6.5579283678428,NA,NA,NA,NA,80825.9681,36.5730620540415,NA
"Plainfield",333.41659,115534.6827,76157.56713,48.5598056406336,220998.6355,96024.9662,43.450479222529,47083.44902,21.3048596039861,125754.058,56.9026400165263,20290.1051,9.18109971769486,NA,NA,NA,NA,85619.78414,38.7422229763043,NA
"Plainfield",333.44707,116909.6532,79700.81389,48.0665712227069,220998.6355,95244.5775,43.0973599834737,45485.51036,20.5818059722817,126645.9307,57.3062048159116,25158.24386,11.383891037644,NA,NA,NA,NA,88592.69331,40.0874390511791,NA
"Plainfield",333.47755,118173.1396,83281.18458,47.56749095641,220998.6355,94352.7048,42.6937951840884,43478.79659,19.6737850854287,127277.6739,57.5920632324447,30435.15764,13.7716495720174,NA,NA,NA,NA,91119.66611,41.2308727173114,NA
"Plainfield",333.50803,119250.8191,86898.94572,47.0651547647919,220998.6355,93720.9616,42.4079367675553,41843.69659,18.933916263931,127797.933,57.8274760433985,35228.97368,15.9408104942802,NA,NA,NA,NA,93832.44573,42.4583823867094,NA
"Plainfield",333.53851,120588.6283,90552.77725,46.555222224169,220998.6355,93200.7025,42.1725239566015,39799.82157,18.0090802280089,128764.1285,58.2646712766695,40914.66247,18.5135362385529,NA,NA,NA,NA,93832.44573,42.4583823867094,NA
"Plainfield",333.56899,121591.9851,94240.87598,46.0345953645256,220998.6355,92234.507,41.7353287233305,37644.46243,17.0337985774577,129581.6785,58.6346056874184,46563.1899,21.0694467839825,NA,NA,NA,NA,99220.8436,44.8965865221371,NA
"Plainfield",333.59947,122483.8579,97960.00754,45.5267677226328,220998.6355,91416.957,41.3653943125816,36009.3623,16.2939296971361,130250.5831,58.9372793208943,51951.58777,23.5076509194103,NA,NA,NA,NA,100893.105,45.6532705605777,NA
"Plainfield",333.62995,123152.7624,101703.186,45.0278313135065,220998.6355,90748.0524,41.0627206791057,35191.8123,15.9239952863872,131105.2945,59.324028948586,57525.79247,26.0299310626287,NA,NA,NA,NA,102453.8823,46.359508993439,NA
"Plainfield",333.66043,124304.7647,105477.9598,44.5447594190929,220998.6355,89893.341,40.675971051414,34188.4555,15.4699848814225,132071.4899,59.7612241366078,64140.51538,29.0230368322794,NA,NA,NA,NA,104386.2733,47.2338994599811,NA
"Plainfield",333.69091,124973.6693,109280.8111,44.0676160403678,220998.6355,88927.1456,40.2387758633922,33185.0986,15.0159744312086,132963.3627,60.1647889812424,70346.46327,31.831175387506,NA,NA,NA,NA,104386.2733,47.2338994599811,NA
"Plainfield",333.72139,125754.058,113101.3414,43.5953052554727,220998.6355,88035.2728,39.8352110187576,32107.419,14.5283335923583,133632.2673,60.4674626147183,74322.72929,33.63040188997,NA,NA,NA,NA,108251.0552,48.982680347816,NA
"Plainfield",333.75187,126645.9307,116944.8673,43.1283919973426,220998.6355,87366.3682,39.5325373852817,30918.2554,13.9902471931778,134375.4946,60.8037666368307,77481.44529,35.0596939726354,NA,NA,NA,NA,109551.703,49.571212397825,NA
"Plainfield",333.78235,127277.6739,120813.7172,42.6669902017254,220998.6355,86623.1409,39.1962333631693,30472.319,13.7884647708605,135230.2059,61.1905162192732,80825.9681,36.5730620540415,NA,NA,NA,NA,111223.9644,50.3278964362655,NA
"Plainfield",333.81283,127797.933,124703.4488,42.2101133802918,220998.6355,85768.4296,38.8094837807268,29952.0599,13.5530519599068,136084.9173,61.5772658469649,83167.13408,37.6324197169082,NA,NA,NA,NA,112450.2894,50.8827980523889,NA
"Plainfield",333.84331,128764.1285,128614.5644,41.7612619224188,220998.6355,84913.7182,38.4227341530351,29580.4463,13.3848999714752,136642.3378,61.8294938748615,85619.78414,38.7422229763043,NA,NA,NA,NA,112450.2894,50.8827980523889,NA
"Plainfield",333.87379,129581.6785,132549.6658,41.3095484589667,220998.6355,84356.2977,38.1705061251385,29208.8326,13.2167479377944,137571.3719,62.2498738911897,88592.69331,40.0874390511791,NA,NA,NA,NA,114605.6486,51.8580797300895,NA
"Plainfield",333.90427,130250.5831,136509.2507,40.8486264948312,220998.6355,83427.2636,37.7501261088103,28762.8962,13.0149655154771,138314.5992,62.5861779133021,91119.66611,41.2308727173114,NA,NA,NA,NA,115534.6827,52.2784597464178,NA
"Plainfield",333.93475,131105.2945,140490.9694,40.3377301239348,220998.6355,82684.0363,37.4138220866979,28502.7667,12.8972591326248,139169.3106,62.9729275409938,93832.44573,42.4583823867094,NA,NA,NA,NA,116909.6532,52.9006221850632,NA
"Plainfield",333.96523,132071.4899,144501.9245,39.8687365821271,220998.6355,81829.3249,37.0270724590062,27982.5076,12.6618463216711,140024.022,63.3596771686855,96731.03217,43.7699680593729,NA,NA,NA,NA,118173.1396,53.4723390181294,NA
"Plainfield",333.99571,132963.3627,148535.6824,39.4143183456165,220998.6355,80974.6135,36.6403228313145,27833.8621,12.5945854991489,141176.0243,63.8809483961723,99220.8436,44.8965865221371,NA,NA,NA,NA,118173.1396,53.4723390181294,NA
"Plainfield",334.02619,133632.2673,152599.1111,38.957873726012,220998.6355,79822.6112,36.1190516038277,27610.894,12.4936943332394,142030.7357,64.267698023864,100893.105,45.6532705605777,NA,NA,NA,NA,120588.6283,54.5653270786823,NA
"Plainfield",334.05667,134375.4946,156683.5792,38.4906966451881,220998.6355,78967.8998,35.732301976136,27202.1189,12.3087270826159,142736.8016,64.5871868290336,102453.8823,46.359508993439,NA,NA,NA,NA,121591.9851,55.019337483647,NA
"Plainfield",334.08715,135230.2059,160794.7605,38.0424417914211,220998.6355,78261.8339,35.4128131709664,27239.2803,12.3255422995587,143368.5448,64.8730452455667,104386.2733,47.2338994599811,NA,NA,NA,NA,122483.8579,55.4229023282816,NA
"Plainfield",334.11763,136084.9173,164927.7795,37.5998034471471,220998.6355,77630.0907,35.1269547544333,27276.4416,12.3423574712523,144037.4494,65.1757188790426,106207.1802,48.0578443209438,NA,NA,NA,NA,123152.7624,55.7255759165083,NA
"Plainfield",334.14811,136642.3378,169082.3708,37.1600822754497,220998.6355,76961.1861,34.8242811209574,27759.5394,12.5609551105124,144892.1608,65.5624685067343,108251.0552,48.982680347816,NA,NA,NA,NA,123152.7624,55.7255759165083,NA
"Plainfield",334.17859,137571.3719,173263.9395,36.7220315760705,220998.6355,76106.4747,34.4375314932657,27462.2485,12.4264335107173,146007.0017,66.0669245172783,109551.703,49.571212397825,NA,NA,NA,NA,124973.6693,56.549520777471,NA
"Plainfield",334.20907,138314.5992,177470.2288,36.2767892781161,220998.6355,74991.6338,33.9330754827217,27945.3462,12.6450311047283,146861.7131,66.45367414497,111223.9644,50.3278964362655,NA,NA,NA,NA,125754.058,56.9026400165263,NA
"Plainfield",334.23955,139169.3106,181698.9943,35.8237240373068,220998.6355,74136.9224,33.54632585503,28279.7985,12.7963679214662,147790.7472,66.8740541612982,112450.2894,50.8827980523889,NA,NA,NA,NA,126645.9307,57.3062048159116,NA
"Plainfield",334.27003,140024.022,185951.5471,34.7696865874578,220998.6355,73207.8883,33.1259458387018,28577.0894,12.9308895212613,148719.7813061,67.2944341803866,113527.969,51.3704388912392,NA,NA,NA,NA,127277.6739,57.5920632324447,NA
"Plainfield",334.30051,141176.0243,190238.9635,34.3626679848471,220998.6355,72167.3701,32.6551202167943,29320.3167,13.2671935433737,149425.8472182,67.6139229910313,114605.6486,51.8580797300895,NA,NA,NA,NA,127277.6739,57.5920632324447,NA
"Plainfield",334.33099,142030.7357,194555.4815,33.9588644115859,220998.6355,71238.336,32.2347402004661,30658.1258,13.8725407650764,150317.7199657,68.01748781191,115534.6827,52.2784597464178,NA,NA,NA,NA,128764.1285,58.2646712766695,NA
"Plainfield",334.36147,142736.8016,198896.2051,33.5583671758191,220998.6355,70086.3337,31.7134689729793,32776.3236,14.8310072258342,151023.7859071,68.3369766358127,116909.6532,52.9006221850632,NA,NA,NA,NA,129581.6785,58.6346056874184,NA
"Plainfield",334.39195,143368.5448,203253.408,33.1570849907524,220998.6355,69231.6223,31.3267193452875,34745.876,15.7222129093191,151841.335925,68.7069110546612,118173.1396,53.4723390181294,NA,NA,NA,NA,130250.5831,58.9372793208943,NA
"Plainfield",334.42243,144037.4494,207635.2895,32.7515498713976,220998.6355,68079.62,30.8054481178007,36938.3964,16.7143097134643,152696.047373,69.0936607040725,119250.8191,53.9599798117306,NA,NA,NA,NA,131105.2945,59.324028948586,NA
"Plainfield",334.45291,144892.1608,212036.7202,32.3170168860528,220998.6355,66964.779,30.3009920620076,38684.9806,17.5046241857905,153550.758691,69.4804102946599,120588.6283,54.5653270786823,NA,NA,NA,NA,131105.2945,59.324028948586,NA
"Plainfield",334.48339,146007.0017,216470.6262,31.8571522463738,220998.6355,65775.6154,29.762905662827,39911.3057,18.059525847163,154405.470086,69.8671599200892,121591.9851,55.019337483647,NA,NA,NA,NA,132963.3627,60.1647889812424,NA
"Plainfield",334.51387,146861.7131,220932.0801,31.3888097072612,220998.6355,64400.6449,29.1407432241816,40543.0488,18.3453842184469,155594.633722,70.4052463355594,122483.8579,55.4229023282816,NA,NA,NA,NA,133632.2673,60.4674626147183,NA
"Plainfield",334.54435,147790.7472,225421.126,30.9085484685635,220998.6355,62542.5767,28.2999831915252,41211.9534,18.6480578519228,157898.638365,71.4477888099902,123152.7624,55.7255759165083,NA,NA,NA,NA,134375.4946,60.8037666368307,NA
"Plainfield",334.57483,148831.2654,229946.2842,30.4168066187033,220998.6355,59458.1834,26.9043214974963,41918.0193,18.9675466570924,158901.995262,71.9017992588466,124193.2806061,56.196401541176,NA,NA,NA,NA,135230.2059,61.1905162192732,NA
"Plainfield",334.60531,149760.2995,234501.0226,29.9111495980809,220998.6355,56671.081,25.6431814032626,41992.3421,19.001177090978,158195.929256,71.5823104057129,124639.2170182,56.3981839689684,NA,NA,NA,NA,135230.2059,61.1905162192732,NA
"Plainfield",334.63579,150912.3018,239085.6551,29.3953057589373,220998.6355,53809.656,24.3484109656415,42847.0535,19.3879267186697,155297.34289,70.2707247665337,125159.4761657,56.6335968014155,NA,NA,NA,NA,136642.3378,61.8294938748615,NA
"Plainfield",334.66627,151767.0132,243694.4128,28.8650063861278,220998.6355,51208.3604,23.1713468656235,43590.2807,19.724230695533,151692.6905,68.639650266076,125902.7034071,56.9699007970119,NA,NA,NA,NA,137571.3719,62.2498738911897,NA
"Plainfield",334.69675,152919.0155,248339.3668,28.3075775583308,220998.6355,49015.8399,22.1792500162292,43850.4103,19.8419371236344,148348.16764,67.1262821620453,126199.994325,57.1044224049067,NA,NA,NA,NA,138314.5992,62.5861779133021,NA
"Plainfield",334.72723,154033.8565,253018.9418,27.7301355088672,220998.6355,47492.224,21.4898268003107,43961.8944,19.8923827292137,144409.06306,65.3438708946237,126460.123873,57.2221288094786,NA,NA,NA,NA,139169.3106,62.9729275409938,NA
"Plainfield",334.75771,155223.0201,257734.1914,27.1194411156146,220998.6355,46154.4148,20.8844795333589,44110.5398,19.9596435064867,141064.54022,63.8305027996429,127091.867091,57.5079872341565,NA,NA,NA,NA,139169.3106,62.9729275409938,NA
"Plainfield",334.78819,156597.9906,262482.2373,26.4570513646653,220998.6355,44705.1216,20.228686706077,43850.4103,19.8419371236344,136307.88553,61.6781570716983,127389.157986,57.6425088316891,NA,NA,NA,NA,141176.0243,63.8809483961723,NA
"Plainfield",334.81867,158456.0588,267282.5947,25.6483385710223,220998.6355,43776.0875,19.8083066897488,43553.1194,19.7074155238393,132368.7809,59.8957457816521,127389.158022,57.6425088479788,NA,NA,NA,NA,142030.7357,64.267698023864,NA
"Plainfield",334.84915,161540.4521,272158.9634,24.6711662155902,220998.6355,42066.6647,19.0348074343654,43441.6352,19.6569698730108,128281.03073,58.0460736509841,127463.480765,57.6761392560725,NA,NA,NA,NA,142736.8016,64.5871868290336,NA
"Plainfield",334.87963,164327.5545,277127.0811,23.6214814504604,220998.6355,40766.017,18.4462754296055,43776.0876,19.8083067349979,123895.98973,56.0618799521954,126645.930662,57.306204798717,NA,NA,NA,NA,143368.5448,64.8730452455667,NA
"Plainfield",334.91011,167188.9795,282177.8173,22.3749888135197,220998.6355,39576.8533,17.9081889851759,43999.0557,19.9091979009074,118135.97822,53.4555238102364,123970.312456,56.0955103525967,NA,NA,NA,NA,143368.5448,64.8730452455667,NA
"Plainfield",334.94059,169790.2751,287315.9498,21.4773732575431,220998.6355,38722.1419,17.5214393574842,44147.7012,19.9764587234295,112933.38713,51.1013956599746,119139.33509,53.9095342468755,NA,NA,NA,NA,144892.1608,65.5624685067343,NA
"Plainfield",334.97107,171982.7956,292526.6619,20.7886056101096,220998.6355,37718.7851,17.0674289525195,43738.9261,19.7914914728059,109551.70301,49.5712124023499,114085.3895,51.6226669191358,NA,NA,NA,NA,146007.0017,66.0669245172783,NA
"Plainfield",335.00155,173506.4115,297790.8945,20.1460672336651,220998.6355,37124.2032,16.7983857076801,43478.7966,19.6737850899536,107247.69841,48.5286699473762,110071.96204,49.8066251816292,NA,NA,NA,NA,146861.7131,66.45367414497,NA
"Plainfield",335.03203,174844.2207,303100.8439,19.5618864349054,220998.6355,36269.4918,16.4116360799884,43292.9898,19.5897090957378,104646.4028,47.3516058428334,105649.75966,47.8056162749475,NA,NA,NA,NA,147790.7472,66.8740541612982,NA
"Plainfield",335.06251,176293.5139,308449.743,19.0111379287155,220998.6355,35526.2646,16.0753321031251,43181.5057,19.5392634901585,103345.75512,46.7630738471234,101413.36412,45.8886833805813,NA,NA,NA,NA,147790.7472,66.8740541612982,NA
"Plainfield",335.09299,177222.548,313839.5279,18.49747403359,220998.6355,34485.7463,15.6045064359685,43107.183,19.505633101522,101747.81636,46.0400201701698,96656.70943,43.7363376526368,NA,NA,NA,NA,149760.2995,67.7652597995339,NA
"Plainfield",335.12347,178931.9708,319271.3098,18.0112179600656,220998.6355,33631.035,15.2177568535259,43032.8603,19.4720027128855,99592.45729,45.064738551293,91751.4093,41.5167311293196,NA,NA,NA,NA,150912.3018,68.2865310270207,NA
"Plainfield",335.15395,180232.6185,324748.6611,17.5731320818398,220998.6355,32813.4849,14.8478223975279,42401.1171,19.1861442963525,97511.42079,44.1230872622288,87217.72283,39.4652766215835,NA,NA,NA,NA,151767.0132,68.6732806547125,NA
"Plainfield",335.18443,181421.7822,330254.743,17.1602770906829,220998.6355,32367.5486,14.6460400204598,42438.2784,19.2029594680461,95653.35257,43.2823272205226,82498.22953,37.3297461060568,NA,NA,NA,NA,152919.0155,69.1945518821993,NA
"Plainfield",335.21491,182276.4936,335799.1839,16.7694478271341,220998.6355,31512.8372,14.2592903927681,41992.3421,19.001177090978,93423.67073,42.2734151813349,77035.50892,34.8579115638929,NA,NA,NA,NA,152919.0155,69.1945518821993,NA
"Plainfield",335.24539,183279.8504,341372.7819,16.3938666652328,220998.6355,30843.9326,13.9566167592922,41546.4056,18.7993946234116,91751.4093,41.5167311293196,71684.27243,32.4365226363581,NA,NA,NA,NA,155223.0201,70.2370943371729,NA
"Plainfield",335.27587,183874.4323,346969.4549,16.0209186515608,220998.6355,30026.3826,13.5866823485433,41249.1148,18.6648730688656,91045.3434,41.19724232415,68414.07231,30.9567849390636,NA,NA,NA,NA,156597.9906,70.8592567758184,NA
"Plainfield",335.30635,184729.1437,352583.3193,15.658757865411,220998.6355,29060.1871,13.1494871152723,40728.8557,18.4294602579119,90339.2775,40.8777535189804,65887.09951,29.8133512729313,NA,NA,NA,NA,158456.0588,71.7000168084748,NA
"Plainfield",335.33683,185472.3709,358226.1015,15.2912325942984,220998.6355,28205.4757,12.7627374875806,39539.692,17.8913738134822,88927.1456,40.2387758633921,63211.4813,28.6026568250011,NA,NA,NA,NA,161540.4521,73.0956785025037,NA
"Plainfield",335.36731,186512.8892,363897.3241,14.2351914731372,220998.6355,27685.2166,12.5273246766268,37272.8488,16.8656465754514,87998.1114,39.8183958018148,61725.02672,27.9300487898261,NA,NA,NA,NA,161540.4521,73.0956785025037,NA
"Plainfield",335.39779,187367.6005,369597.6084,13.9095172359582,220998.6355,26793.3439,12.1237598772414,35228.9736,15.9408104580809,86660.3024,39.2130486253613,60387.21756,27.324701540974,NA,NA,NA,NA,167188.9795,75.6515890343585,NA
"Plainfield",335.42827,188185.1506,375323.1146,13.6015417538957,220998.6355,26087.2779,11.8042710268227,33147.9373,14.999159259515,86028.5591,38.9271901635791,58269.01979,26.3662350937909,NA,NA,NA,NA,169790.2751,76.8286531343765,NA
"Plainfield",335.45875,188631.0869,381062.5517,13.3013771180124,220998.6355,25418.3734,11.501597438596,31698.644,14.3433663869839,85248.1705,38.574070969773,56671.08109,25.6431814439868,NA,NA,NA,NA,171982.7956,77.8207499837708,NA
"Plainfield",335.48923,189485.7983,386825.0525,13.0054532469458,220998.6355,24526.5006,11.0980325939614,30472.319,13.7884647708605,84876.5569,38.4059189813414,54998.81967,24.8864973964964,NA,NA,NA,NA,173506.4115,78.5101731996893,NA
"Plainfield",335.51971,190154.7029,392611.1375,12.7149897692401,220998.6355,23671.7892,10.7112829662697,29617.6077,13.401715188418,84467.7818,38.2209517307178,53029.26733,23.995291740161,NA,NA,NA,NA,173506.4115,78.5101731996893,NA
"Plainfield",335.55019,190972.2529,398421.9794,12.4220188582955,220998.6355,23002.8847,10.408609378043,29023.0257,13.1326718983294,84207.6523,38.1032453478655,51691.4582,23.3899445048836,NA,NA,NA,NA,176293.5139,79.771313293923,NA
"Plainfield",335.58067,191938.4484,404256.359,12.1377190411761,220998.6355,22185.3346,10.0386749220449,28465.6053,12.880443915682,84021.8454,38.0191693084005,50873.9082,23.0200100941347,NA,NA,NA,NA,177222.548,80.1916933102512,NA
"Plainfield",335.61115,192793.1598,410119.7381,11.8554734206227,220998.6355,21442.1074,9.7023709451817,27871.0235,12.6114007160917,83427.2636,37.7501261088103,50465.1332,22.8350428887603,NA,NA,NA,NA,178931.9708,80.9651925656347,NA
"Plainfield",335.64163,193313.4189,416007.7798,11.5761877936222,220998.6355,20661.7187,9.34925170612648,26793.3439,12.1237598772414,83315.7795,37.699680503231,49647.5832,22.4651084780114,NA,NA,NA,NA,180232.6185,81.5537245703945,NA
"Plainfield",335.67211,194205.2916,421917.1638,11.295435818935,220998.6355,19509.7164,8.82798047863965,26087.278,11.8042710720718,83204.2955,37.6492349429008,49015.8399,22.1792500162292,NA,NA,NA,NA,180232.6185,81.5537245703945,NA
"Plainfield",335.70259,194911.3576,427840.9879,11.0171641894427,220998.6355,18543.5209,8.39078524536863,25455.5348,11.5184126555388,82535.3909,37.3465613094249,48346.9354,21.8765764280024,NA,NA,NA,NA,182276.4936,82.4785606425158,NA
"Plainfield",335.73307,195580.2621,433791.1157,10.7330624344423,220998.6355,17874.6163,8.08811161189273,24935.2757,11.282999844585,82275.2613,37.2288548813235,48904.3558,22.1288044106499,NA,NA,NA,NA,183279.8504,82.9325710474805,NA
