lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,-937.7726805265479,1296.6989817768465,358.9263012502986,Pleasant,7,27,821.0,1983-03-01,1983-04-01
1,-858.8130351078464,1364.7309530309235,505.9179179230771,Pleasant,7,28,851.0,1983-04-01,1983-05-01
1,-896.6643820920403,1361.9730627629438,465.3086806709034,Pleasant,7,29,882.0,1983-05-01,1983-06-01
1,-743.5920106339576,1461.3822275312261,717.7902168972686,Pleasant,7,30,912.0,1983-06-01,1983-07-01
1,-674.1841898817415,1510.9510407216976,836.7668508399561,Pleasant,7,31,943.0,1983-07-01,1983-08-01
1,-676.0243130807869,1540.4738179927308,864.4495049119439,Pleasant,7,32,974.0,1983-08-01,1983-09-01
1,-783.7291951860471,1406.3376089620028,622.6084137759557,Pleasant,7,33,1004.0,1983-09-01,1983-10-01
1,-775.2928271428207,1396.6469658271817,621.354138684361,Pleasant,7,34,1035.0,1983-10-01,1983-11-01
1,-833.5308955346177,1344.997054313104,511.46615877848626,Pleasant,7,35,1065.0,1983-11-01,1983-12-01
1,-750.245720815112,1415.9357170088551,665.6899961937431,Pleasant,7,36,1096.0,1983-12-01,1984-01-01
1,-745.6015945957745,1394.9594894267882,649.3578948310137,Pleasant,7,37,1127.0,1984-01-01,1984-02-01
1,-977.055036997366,1171.8284229663432,194.7733859689772,Pleasant,7,38,1156.0,1984-02-01,1984-03-01
1,-897.9254085041507,1231.4670330348595,333.54162453070876,Pleasant,7,39,1187.0,1984-03-01,1984-04-01
1,-973.2662844064994,1180.6019247835375,207.3356403770381,Pleasant,7,40,1217.0,1984-04-01,1984-05-01
1,-871.6304152021148,1267.268976394224,395.63856119210914,Pleasant,7,41,1248.0,1984-05-01,1984-06-01
1,-863.2177089112363,1317.2254391386793,454.00773022744306,Pleasant,7,42,1278.0,1984-06-01,1984-07-01
1,-718.2227811819997,1402.4201344178005,684.1973532358007,Pleasant,7,43,1309.0,1984-07-01,1984-08-01
1,-633.3621053205923,1447.989867997887,814.6277626772946,Pleasant,7,44,1340.0,1984-08-01,1984-09-01
1,-594.6535839021599,1497.428041901665,902.7744579995051,Pleasant,7,45,1370.0,1984-09-01,1984-10-01
1,-708.2604430932677,1364.11495397127,655.8545108780024,Pleasant,7,46,1401.0,1984-10-01,1984-11-01
1,-748.372823470753,1318.6268372675665,570.2540137968135,Pleasant,7,47,1431.0,1984-11-01,1984-12-01
1,-756.0614727909019,1298.23340341332,542.1719306224181,Pleasant,7,48,1462.0,1984-12-01,1985-01-01
1,-645.2452887326933,1398.5112539315282,753.2659651988349,Pleasant,7,49,1493.0,1985-01-01,1985-02-01
1,-722.171149916659,1306.30295376087,584.1318038442109,Pleasant,7,50,1521.0,1985-02-01,1985-03-01
1,-672.8581097286103,1343.7333329013436,670.8752231727333,Pleasant,7,51,1552.0,1985-03-01,1985-04-01
1,-678.9594176888182,1311.8644699766846,632.9050522878664,Pleasant,7,52,1582.0,1985-04-01,1985-05-01
1,-742.0841354926456,1251.9770397402626,509.892904247617,Pleasant,7,53,1613.0,1985-05-01,1985-06-01
1,-688.2778278496469,1300.7675880686747,612.4897602190279,Pleasant,7,54,1643.0,1985-06-01,1985-07-01
1,-636.2896446216821,1350.3209373443312,714.0312927226491,Pleasant,7,55,1674.0,1985-07-01,1985-08-01
1,-600.38974641037,1366.491472871369,766.1017264609991,Pleasant,7,56,1705.0,1985-08-01,1985-09-01
1,-671.243285228134,1310.710857342304,639.46757211417,Pleasant,7,57,1735.0,1985-09-01,1985-10-01
1,-678.7995042554059,1260.6212255443245,581.8217212889186,Pleasant,7,58,1766.0,1985-10-01,1985-11-01
1,-905.010893119039,1090.9284571918615,185.91756407282253,Pleasant,7,59,1796.0,1985-11-01,1985-12-01
1,-768.5382792024016,1205.621943890901,437.08366468849954,Pleasant,7,60,1827.0,1985-12-01,1986-01-01
1,-773.011569755864,1168.6098124201553,395.5982426642913,Pleasant,7,61,1858.0,1986-01-01,1986-02-01
1,-697.5041366180501,1247.7060284275103,550.2018918094602,Pleasant,7,62,1886.0,1986-02-01,1986-03-01
1,-969.7387340499249,1021.7524381116547,52.013704061729754,Pleasant,7,63,1917.0,1986-03-01,1986-04-01
1,-897.9503284748346,1069.6760500222783,171.72572154744375,Pleasant,7,64,1947.0,1986-04-01,1986-05-01
1,-831.5539204057086,1101.6144358565552,270.06051545084665,Pleasant,7,65,1978.0,1986-05-01,1986-06-01
1,-769.0187028923576,1181.8479437287458,412.8292408363882,Pleasant,7,66,2008.0,1986-06-01,1986-07-01
1,-691.0038631906604,1245.2200809149217,554.2162177242614,Pleasant,7,67,2039.0,1986-07-01,1986-08-01
1,-621.3820047501661,1262.9526288284737,641.5706240783077,Pleasant,7,68,2070.0,1986-08-01,1986-09-01
1,-993.0641301010371,1056.3886636668503,63.324533565813226,Pleasant,7,69,2100.0,1986-09-01,1986-10-01
1,-895.1538386762879,1101.7599845256793,206.6061458493914,Pleasant,7,70,2131.0,1986-10-01,1986-11-01
1,-805.9726350440683,1175.470029982908,369.49739493883976,Pleasant,7,71,2161.0,1986-11-01,1986-12-01
1,-732.8365411823386,1227.5474352674833,494.7108940851447,Pleasant,7,72,2192.0,1986-12-01,1987-01-01
1,-686.5391704275955,1260.884427279114,574.3452568515186,Pleasant,7,73,2223.0,1987-01-01,1987-02-01
1,-668.5229021513105,1247.112966658833,578.5900645075226,Pleasant,7,74,2251.0,1987-02-01,1987-03-01
1,-629.7045587010527,1271.217070024033,641.5125113229803,Pleasant,7,75,2282.0,1987-03-01,1987-04-01
1,-736.7976094563344,1164.6179244970572,427.8203150407228,Pleasant,7,76,2312.0,1987-04-01,1987-05-01
1,-690.7994752745483,1191.9070717592676,501.10759648471935,Pleasant,7,77,2343.0,1987-05-01,1987-06-01
1,-671.6224162217977,1208.2814752822928,536.6590590604951,Pleasant,7,78,2373.0,1987-06-01,1987-07-01
1,-559.9288073849378,1288.7601612124743,728.8313538275364,Pleasant,7,79,2404.0,1987-07-01,1987-08-01
1,-518.8381671542327,1261.3446737090976,742.5065065548649,Pleasant,7,80,2435.0,1987-08-01,1987-09-01
1,-522.8852102984188,1250.2253360935515,727.3401257951327,Pleasant,7,81,2465.0,1987-09-01,1987-10-01
1,-487.40791148302196,1244.826098925204,757.418187442182,Pleasant,7,82,2496.0,1987-10-01,1987-11-01
1,-598.9036550825588,1148.875040744506,549.9713856619471,Pleasant,7,83,2526.0,1987-11-01,1987-12-01
1,-539.3270590631998,1177.6153020688848,638.288243005685,Pleasant,7,84,2557.0,1987-12-01,1988-01-01
1,-514.0612667104657,1178.4533527563203,664.3920860458546,Pleasant,7,85,2588.0,1988-01-01,1988-02-01
1,-548.7032569317128,1106.6908128806924,557.9875559489797,Pleasant,7,86,2617.0,1988-02-01,1988-03-01
1,-567.3127281229345,1066.0448236679854,498.7320955450509,Pleasant,7,87,2648.0,1988-03-01,1988-04-01
1,-566.4925778339898,1047.6786551626344,481.1860773286446,Pleasant,7,88,2678.0,1988-04-01,1988-05-01
1,-532.553972040065,998.7644156263846,466.21044358631957,Pleasant,7,89,2709.0,1988-05-01,1988-06-01
1,-429.15146439726067,974.9149297365562,545.7634653392956,Pleasant,7,90,2739.0,1988-06-01,1988-07-01
1,-417.2968348863515,977.7217980708597,560.4249631845082,Pleasant,7,91,2770.0,1988-07-01,1988-08-01
1,-383.88482576173965,970.7033581083056,586.8185323465659,Pleasant,7,92,2801.0,1988-08-01,1988-09-01
1,-477.9515295837501,921.2915544552418,443.3400248714917,Pleasant,7,93,2831.0,1988-09-01,1988-10-01
1,-462.51669181151016,891.6222331709009,429.10554135939077,Pleasant,7,94,2862.0,1988-10-01,1988-11-01
1,-547.170628685393,857.4413639234151,310.2707352380221,Pleasant,7,95,2892.0,1988-11-01,1988-12-01
1,-517.2524572540372,852.6768013991139,335.4243441450767,Pleasant,7,96,2923.0,1988-12-01,1989-01-01
1,-480.2200031643477,846.5347995269344,366.3147963625867,Pleasant,7,97,2954.0,1989-01-01,1989-02-01
1,-436.12337229699824,854.3196416706753,418.19626937367707,Pleasant,7,98,2982.0,1989-02-01,1989-03-01
1,-481.7810181058698,820.1531454965454,338.37212739067564,Pleasant,7,99,3013.0,1989-03-01,1989-04-01
1,-433.79921776727144,810.4861739550963,376.6869561878249,Pleasant,7,100,3043.0,1989-04-01,1989-05-01
1,-613.7303575569597,765.3164409871247,151.586083430165,Pleasant,7,101,3074.0,1989-05-01,1989-06-01
1,-484.96451892946624,799.4451195344093,314.48060060494305,Pleasant,7,102,3104.0,1989-06-01,1989-07-01
1,-366.56049294237243,859.7391314803242,493.17863853795177,Pleasant,7,103,3135.0,1989-07-01,1989-08-01
1,-324.14754387189623,847.8028954082513,523.655351536355,Pleasant,7,104,3166.0,1989-08-01,1989-09-01
1,-293.7261809241824,829.4199352692945,535.693754345112,Pleasant,7,105,3196.0,1989-09-01,1989-10-01
